date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg
2026-01-06,Onion,Dhanbad,31.37,38.71,34.78,70.1,LOW,0.17,17.1,56.1,62125.0
2026-01-06,Onion,Bokaro,29.29,39.36,33.97,54.4,LOW,0.17,17.1,56.1,53729.0
2026-01-06,Onion,Hazaribagh,30.89,38.56,34.46,57.8,LOW,0.17,17.1,56.1,53668.0
2026-01-06,Onion,Deoghar,30.31,42.09,35.79,53.3,LOW,0.17,17.1,56.1,46617.0
2026-01-06,Onion,Dumka,26.5,34.05,30.01,37.8,LOW,0.17,17.1,56.1,34381.0
2026-01-06,Green Chilli,Ranchi,29.63,40.49,34.68,201.9,HIGH,0.17,17.1,56.1,205268.0
2026-01-06,Green Chilli,Jamshedpur,24.23,31.41,27.57,136.7,HIGH,0.17,17.1,56.1,138802.0
2026-01-06,Green Chilli,Dhanbad,28.42,34.91,31.44,112.3,HIGH,0.17,17.1,56.1,126607.0
2026-01-06,Green Chilli,Bokaro,41.23,50.54,45.56,95.4,HIGH,0.17,17.1,56.1,99836.0
2026-01-06,Green Chilli,Hazaribagh,30.24,37.96,33.83,100.2,HIGH,0.17,17.1,56.1,101341.0
2026-01-06,Green Chilli,Deoghar,30.16,41.45,35.41,79.7,HIGH,0.17,17.1,56.1,85349.0
2026-01-06,Green Chilli,Dumka,31.64,41.14,36.06,70.8,HIGH,0.17,17.1,56.1,80975.0
2026-01-07,Tomato,Ranchi,17.46,21.65,19.41,227.4,HIGH,0.36,17.5,57.3,208064.0
2026-01-07,Tomato,Jamshedpur,18.51,22.49,20.36,175.4,HIGH,0.36,17.5,57.3,196147.0
2026-01-07,Tomato,Dhanbad,16.37,21.51,18.76,119.9,HIGH,0.36,17.5,57.3,115187.0
2026-01-07,Tomato,Bokaro,13.6,19.14,16.18,88.4,HIGH,0.36,17.5,57.3,78066.0
2026-01-07,Tomato,Hazaribagh,16.76,20.37,18.44,81.8,HIGH,0.36,17.5,57.3,93426.0
2026-01-07,Tomato,Deoghar,17.33,21.27,19.16,71.0,HIGH,0.36,17.5,57.3,67091.0
2026-01-07,Tomato,Dumka,16.45,20.84,18.49,74.5,HIGH,0.36,17.5,57.3,83506.0
2026-01-07,Potato,Ranchi,19.07,26.15,22.36,108.2,LOW,0.36,17.5,57.3,114808.0
2026-01-07,Potato,Jamshedpur,22.52,30.78,26.36,87.7,LOW,0.36,17.5,57.3,79047.0
2026-01-07,Potato,Dhanbad,20.28,26.54,23.19,100.8,MODERATE,0.36,17.5,57.3,112903.0
2026-01-07,Potato,Bokaro,21.66,26.59,23.95,72.3,MODERATE,0.36,17.5,57.3,70166.0
2026-01-07,Potato,Hazaribagh,19.11,23.26,21.04,61.9,LOW,0.36,17.5,57.3,59044.0
2026-01-07,Potato,Deoghar,22.59,27.75,24.99,46.4,LOW,0.36,17.5,57.3,50878.0
2026-01-07,Potato,Dumka,18.65,25.94,22.04,54.5,MODERATE,0.36,17.5,57.3,59239.0
2026-01-07,Onion,Ranchi,30.69,39.44,34.76,110.1,LOW,0.36,17.5,57.3,100408.0
2026-01-07,Onion,Jamshedpur,33.22,39.67,36.22,81.5,LOW,0.36,17.5,57.3,88892.0
2026-01-07,Onion,Dhanbad,32.01,41.71,36.52,71.2,LOW,0.36,17.5,57.3,73695.0
2026-01-07,Onion,Bokaro,33.37,41.54,37.17,57.9,LOW,0.36,17.5,57.3,61768.0
2026-01-07,Onion,Hazaribagh,32.82,42.01,37.09,63.6,MODERATE,0.36,17.5,57.3,59148.0
2026-01-07,Onion,Deoghar,28.87,37.45,32.86,49.8,LOW,0.36,17.5,57.3,43521.0
2026-01-07,Onion,Dumka,31.59,42.77,36.79,42.6,LOW,0.36,17.5,57.3,37220.0
2026-01-07,Green Chilli,Ranchi,32.99,43.93,38.08,209.7,HIGH,0.36,17.5,57.3,207942.0
2026-01-07,Green Chilli,Jamshedpur,36.26,50.02,42.66,156.5,HIGH,0.36,17.5,57.3,139630.0
2026-01-07,Green Chilli,Dhanbad,29.24,39.18,33.86,128.3,HIGH,0.36,17.5,57.3,129303.0
2026-01-07,Green Chilli,Bokaro,29.96,39.89,34.58,72.8,MODERATE,0.36,17.5,57.3,71442.0
2026-01-07,Green Chilli,Hazaribagh,31.13,38.07,34.36,84.1,HIGH,0.36,17.5,57.3,85623.0
2026-01-07,Green Chilli,Deoghar,35.28,49.11,41.71,78.7,HIGH,0.36,17.5,57.3,78693.0
2026-01-07,Green Chilli,Dumka,25.24,35.13,29.84,75.5,HIGH,0.36,17.5,57.3,77565.0
2026-01-08,Tomato,Ranchi,15.86,19.53,17.57,169.3,HIGH,0.0,17.9,44.2,181853.0
2026-01-08,Tomato,Jamshedpur,13.48,16.62,14.94,176.4,HIGH,0.0,17.9,44.2,179339.0
2026-01-08,Tomato,Dhanbad,22.26,27.96,24.91,157.0,HIGH,0.0,17.9,44.2,135555.0
2026-01-08,Tomato,Bokaro,16.95,23.16,19.84,98.6,HIGH,0.0,17.9,44.2,86160.0
2026-01-08,Tomato,Hazaribagh,16.01,21.17,18.41,81.9,HIGH,0.0,17.9,44.2,78963.0
2026-01-08,Tomato,Deoghar,10.95,13.01,11.91,86.1,HIGH,0.0,17.9,44.2,82048.0
2026-01-08,Tomato,Dumka,14.86,20.9,17.67,72.4,HIGH,0.0,17.9,44.2,63673.0
2026-01-08,Potato,Ranchi,20.55,25.88,23.03,119.4,LOW,0.0,17.9,44.2,124895.0
2026-01-08,Potato,Jamshedpur,25.36,30.45,27.73,111.9,MODERATE,0.0,17.9,44.2,116581.0
2026-01-08,Potato,Dhanbad,22.04,30.88,26.15,97.2,MODERATE,0.0,17.9,44.2,105021.0
2026-01-08,Potato,Bokaro,21.74,26.28,23.85,79.5,MODERATE,0.0,17.9,44.2,83860.0
2026-01-08,Potato,Hazaribagh,18.74,24.35,21.35,65.5,MODERATE,0.0,17.9,44.2,74473.0
2026-01-08,Potato,Deoghar,21.96,26.71,24.17,56.3,MODERATE,0.0,17.9,44.2,53993.0
2026-01-08,Potato,Dumka,18.76,25.87,22.07,35.6,LOW,0.0,17.9,44.2,37628.0
2026-01-08,Onion,Ranchi,30.23,40.4,34.96,121.4,LOW,0.0,17.9,44.2,133090.0
2026-01-08,Onion,Jamshedpur,28.88,39.73,33.93,89.5,LOW,0.0,17.9,44.2,101485.0
2026-01-08,Onion,Dhanbad,29.47,40.49,34.6,85.6,LOW,0.0,17.9,44.2,82219.0
2026-01-08,Onion,Bokaro,33.94,41.17,37.3,68.2,LOW,0.0,17.9,44.2,62187.0
2026-01-08,Onion,Hazaribagh,30.63,36.45,33.34,56.2,LOW,0.0,17.9,44.2,52715.0
2026-01-08,Onion,Deoghar,34.34,43.02,38.38,42.3,LOW,0.0,17.9,44.2,45053.0
2026-01-08,Onion,Dumka,31.3,38.47,34.63,38.4,LOW,0.0,17.9,44.2,33477.0
2026-01-08,Green Chilli,Ranchi,36.48,49.16,42.38,214.0,HIGH,0.0,17.9,44.2,227088.0
2026-01-08,Green Chilli,Jamshedpur,36.5,48.49,42.08,139.2,HIGH,0.0,17.9,44.2,146856.0
2026-01-08,Green Chilli,Dhanbad,31.27,43.86,37.13,125.7,HIGH,0.0,17.9,44.2,112619.0
2026-01-08,Green Chilli,Bokaro,21.99,29.97,25.7,122.8,HIGH,0.0,17.9,44.2,112969.0
2026-01-08,Green Chilli,Hazaribagh,29.11,37.99,33.24,89.9,HIGH,0.0,17.9,44.2,96496.0
2026-01-08,Green Chilli,Deoghar,28.98,37.0,32.71,88.3,HIGH,0.0,17.9,44.2,85581.0
2026-01-08,Green Chilli,Dumka,27.01,32.9,29.75,70.4,HIGH,0.0,17.9,44.2,73048.0
2026-01-09,Tomato,Ranchi,13.33,17.07,15.07,195.9,HIGH,0.0,14.7,49.7,179493.0
2026-01-09,Tomato,Jamshedpur,18.46,23.32,20.72,166.9,HIGH,0.0,14.7,49.7,144924.0
2026-01-09,Tomato,Dhanbad,18.02,24.58,21.07,151.8,HIGH,0.0,14.7,49.7,142782.0
2026-01-09,Tomato,Bokaro,17.26,20.85,18.93,131.5,HIGH,0.0,14.7,49.7,142762.0
2026-01-09,Tomato,Hazaribagh,14.09,19.51,16.61,92.1,HIGH,0.0,14.7,49.7,96888.0
2026-01-09,Tomato,Deoghar,18.48,24.44,21.25,80.8,HIGH,0.0,14.7,49.7,68721.0
2026-01-09,Tomato,Dumka,18.28,23.96,20.92,68.8,HIGH,0.0,14.7,49.7,69337.0
2026-01-09,Potato,Ranchi,19.0,26.52,22.5,142.0,MODERATE,0.0,14.7,49.7,160558.0
2026-01-09,Potato,Jamshedpur,21.23,28.23,24.49,113.5,MODERATE,0.0,14.7,49.7,123330.0
2026-01-09,Potato,Dhanbad,22.27,30.42,26.06,93.4,MODERATE,0.0,14.7,49.7,87176.0
2026-01-09,Potato,Bokaro,21.1,28.2,24.4,87.1,MODERATE,0.0,14.7,49.7,93983.0
2026-01-09,Potato,Hazaribagh,19.38,23.57,21.33,69.8,MODERATE,0.0,14.7,49.7,73059.0
2026-01-09,Potato,Deoghar,19.75,25.55,22.45,49.0,LOW,0.0,14.7,49.7,48664.0
2026-01-09,Potato,Dumka,19.8,25.89,22.63,41.5,LOW,0.0,14.7,49.7,41114.0
2026-01-09,Onion,Ranchi,26.85,35.88,31.05,108.8,LOW,0.0,14.7,49.7,96205.0
2026-01-09,Onion,Jamshedpur,31.5,41.86,36.32,93.8,LOW,0.0,14.7,49.7,88904.0
2026-01-09,Onion,Dhanbad,33.85,41.14,37.24,76.3,LOW,0.0,14.7,49.7,77141.0
2026-01-09,Onion,Bokaro,29.44,35.91,32.45,56.0,LOW,0.0,14.7,49.7,56536.0
2026-01-09,Onion,Hazaribagh,29.91,38.86,34.07,61.6,LOW,0.0,14.7,49.7,59472.0
2026-01-09,Onion,Deoghar,34.33,42.91,38.32,49.6,LOW,0.0,14.7,49.7,47278.0
2026-01-09,Onion,Dumka,29.26,35.45,32.14,38.3,LOW,0.0,14.7,49.7,42741.0
2026-01-09,Green Chilli,Ranchi,39.05,49.17,43.76,196.0,HIGH,0.0,14.7,49.7,196876.0
2026-01-09,Green Chilli,Jamshedpur,32.6,40.47,36.26,131.0,MODERATE,0.0,14.7,49.7,137107.0
2026-01-09,Green Chilli,Dhanbad,39.92,52.12,45.59,102.7,MODERATE,0.0,14.7,49.7,111466.0
2026-01-09,Green Chilli,Bokaro,30.83,37.84,34.09,103.2,HIGH,0.0,14.7,49.7,89965.0
2026-01-09,Green Chilli,Hazaribagh,32.97,44.15,38.17,81.1,HIGH,0.0,14.7,49.7,84588.0
2026-01-09,Green Chilli,Deoghar,37.26,50.48,43.41,80.2,HIGH,0.0,14.7,49.7,87095.0
2026-01-09,Green Chilli,Dumka,30.6,39.18,34.59,71.6,HIGH,0.0,14.7,49.7,60862.0
2026-01-10,Tomato,Ranchi,18.39,21.85,20.0,202.5,HIGH,0.0,18.8,38.9,193722.0
2026-01-10,Tomato,Jamshedpur,19.11,26.73,22.65,164.0,HIGH,0.0,18.8,38.9,153210.0
2026-01-10,Tomato,Dhanbad,17.27,22.36,19.64,135.5,HIGH,0.0,18.8,38.9,132130.0
2026-01-10,Tomato,Bokaro,21.14,26.08,23.44,98.5,HIGH,0.0,18.8,38.9,102274.0
2026-01-10,Tomato,Hazaribagh,16.4,21.32,18.69,75.5,MODERATE,0.0,18.8,38.9,86243.0
2026-01-10,Tomato,Deoghar,18.87,25.08,21.76,81.1,HIGH,0.0,18.8,38.9,91004.0
2026-01-10,Tomato,Dumka,16.76,20.05,18.29,70.5,HIGH,0.0,18.8,38.9,72718.0
2026-01-10,Potato,Ranchi,21.68,27.55,24.41,111.7,LOW,0.0,18.8,38.9,124231.0
2026-01-10,Potato,Jamshedpur,24.09,29.34,26.53,118.6,MODERATE,0.0,18.8,38.9,114863.0
2026-01-10,Potato,Dhanbad,21.82,26.52,24.01,87.2,LOW,0.0,18.8,38.9,91079.0
2026-01-10,Potato,Bokaro,21.82,28.61,24.98,71.8,LOW,0.0,18.8,38.9,67561.0
2026-01-10,Potato,Hazaribagh,18.95,24.71,21.63,49.3,LOW,0.0,18.8,38.9,55172.0
2026-01-10,Potato,Deoghar,22.27,28.2,25.03,48.9,LOW,0.0,18.8,38.9,45694.0
2026-01-10,Potato,Dumka,19.38,25.9,22.41,50.7,MODERATE,0.0,18.8,38.9,56977.0
2026-01-10,Onion,Ranchi,31.4,38.86,34.87,96.9,LOW,0.0,18.8,38.9,97381.0
2026-01-10,Onion,Jamshedpur,31.08,41.53,35.94,102.3,LOW,0.0,18.8,38.9,95938.0
2026-01-10,Onion,Dhanbad,37.26,48.59,42.53,74.9,LOW,0.0,18.8,38.9,76457.0
2026-01-10,Onion,Bokaro,30.42,39.86,34.81,58.2,LOW,0.0,18.8,38.9,61552.0
2026-01-10,Onion,Hazaribagh,32.48,40.67,36.29,52.2,LOW,0.0,18.8,38.9,50598.0
2026-01-10,Onion,Deoghar,31.78,41.93,36.5,47.8,LOW,0.0,18.8,38.9,42009.0
2026-01-10,Onion,Dumka,30.98,39.69,35.03,37.4,LOW,0.0,18.8,38.9,39345.0
2026-01-10,Green Chilli,Ranchi,36.89,44.82,40.58,191.0,HIGH,0.0,18.8,38.9,177743.0
2026-01-10,Green Chilli,Jamshedpur,31.4,42.97,36.78,146.1,HIGH,0.0,18.8,38.9,151242.0
2026-01-10,Green Chilli,Dhanbad,29.63,39.84,34.38,135.8,HIGH,0.0,18.8,38.9,148422.0
2026-01-10,Green Chilli,Bokaro,38.0,46.77,42.08,112.1,HIGH,0.0,18.8,38.9,128205.0
2026-01-10,Green Chilli,Hazaribagh,33.2,40.81,36.74,86.0,HIGH,0.0,18.8,38.9,76120.0
2026-01-10,Green Chilli,Deoghar,32.54,44.87,38.27,90.7,HIGH,0.0,18.8,38.9,86049.0
2026-01-10,Green Chilli,Dumka,26.93,36.09,31.19,63.8,HIGH,0.0,18.8,38.9,59654.0
2026-01-11,Tomato,Ranchi,16.83,21.28,18.9,226.1,HIGH,2.03,17.3,41.5,220123.0
2026-01-11,Tomato,Jamshedpur,20.33,24.8,22.41,118.8,MODERATE,2.03,17.3,41.5,103912.0
2026-01-11,Tomato,Dhanbad,17.27,22.6,19.75,106.2,MODERATE,2.03,17.3,41.5,98359.0
2026-01-11,Tomato,Bokaro,21.39,26.59,23.81,110.2,HIGH,2.03,17.3,41.5,125461.0
2026-01-11,Tomato,Hazaribagh,15.59,19.57,17.44,90.4,HIGH,2.03,17.3,41.5,95939.0
2026-01-11,Tomato,Deoghar,17.87,22.47,20.01,76.0,HIGH,2.03,17.3,41.5,70448.0
2026-01-11,Tomato,Dumka,16.02,20.07,17.9,71.0,HIGH,2.03,17.3,41.5,73422.0
2026-01-11,Potato,Ranchi,21.18,25.2,23.05,109.6,LOW,2.03,17.3,41.5,123195.0
2026-01-11,Potato,Jamshedpur,24.17,32.47,28.03,118.0,MODERATE,2.03,17.3,41.5,101017.0
2026-01-11,Potato,Dhanbad,22.07,29.71,25.62,74.3,LOW,2.03,17.3,41.5,78874.0
2026-01-11,Potato,Bokaro,23.01,29.06,25.82,75.3,MODERATE,2.03,17.3,41.5,64027.0
2026-01-11,Potato,Hazaribagh,19.27,24.34,21.63,55.7,LOW,2.03,17.3,41.5,48749.0
2026-01-11,Potato,Deoghar,21.95,28.12,24.82,51.9,LOW,2.03,17.3,41.5,49740.0
2026-01-11,Potato,Dumka,19.18,23.78,21.32,46.9,MODERATE,2.03,17.3,41.5,44311.0
2026-01-11,Onion,Ranchi,32.91,43.06,37.63,127.5,LOW,2.03,17.3,41.5,137886.0
2026-01-11,Onion,Jamshedpur,40.46,50.8,45.27,80.6,LOW,2.03,17.3,41.5,70664.0
2026-01-11,Onion,Dhanbad,31.66,37.93,34.58,79.1,LOW,2.03,17.3,41.5,89930.0
2026-01-11,Onion,Bokaro,33.37,42.14,37.45,47.6,LOW,2.03,17.3,41.5,50991.0
2026-01-11,Onion,Hazaribagh,28.25,39.74,33.59,56.0,LOW,2.03,17.3,41.5,58018.0
2026-01-11,Onion,Deoghar,33.86,42.31,37.79,42.4,LOW,2.03,17.3,41.5,44152.0
2026-01-11,Onion,Dumka,30.71,36.73,33.51,40.0,LOW,2.03,17.3,41.5,36585.0
2026-01-11,Green Chilli,Ranchi,23.18,32.55,27.54,206.3,HIGH,2.03,17.3,41.5,202749.0
2026-01-11,Green Chilli,Jamshedpur,51.35,61.39,56.02,146.3,HIGH,2.03,17.3,41.5,142551.0
2026-01-11,Green Chilli,Dhanbad,40.32,53.44,46.42,152.0,HIGH,2.03,17.3,41.5,157865.0
2026-01-11,Green Chilli,Bokaro,35.77,46.48,40.75,117.7,HIGH,2.03,17.3,41.5,122884.0
2026-01-11,Green Chilli,Hazaribagh,30.82,38.3,34.3,113.7,HIGH,2.03,17.3,41.5,97168.0
2026-01-11,Green Chilli,Deoghar,29.22,40.06,34.26,79.4,HIGH,2.03,17.3,41.5,84024.0
2026-01-11,Green Chilli,Dumka,42.15,52.42,46.93,69.6,HIGH,2.03,17.3,41.5,72751.0
2026-01-12,Tomato,Ranchi,14.03,18.3,16.02,226.6,HIGH,2.56,17.3,43.1,199949.0
2026-01-12,Tomato,Jamshedpur,17.81,22.69,20.08,188.5,HIGH,2.56,17.3,43.1,186262.0
2026-01-12,Tomato,Dhanbad,19.26,24.4,21.65,120.5,HIGH,2.56,17.3,43.1,137474.0
2026-01-12,Tomato,Bokaro,12.93,16.78,14.72,103.6,HIGH,2.56,17.3,43.1,99657.0
2026-01-12,Tomato,Hazaribagh,13.31,17.74,15.37,101.0,HIGH,2.56,17.3,43.1,94179.0
2026-01-12,Tomato,Deoghar,13.52,18.68,15.92,95.0,HIGH,2.56,17.3,43.1,92333.0
2026-01-12,Tomato,Dumka,13.21,17.77,15.33,69.3,HIGH,2.56,17.3,43.1,61773.0
2026-01-12,Potato,Ranchi,21.07,27.12,23.88,125.6,LOW,2.56,17.3,43.1,110630.0
2026-01-12,Potato,Jamshedpur,22.2,30.15,25.9,103.2,LOW,2.56,17.3,43.1,106444.0
2026-01-12,Potato,Dhanbad,20.24,26.34,23.08,89.8,LOW,2.56,17.3,43.1,87519.0
2026-01-12,Potato,Bokaro,20.54,25.7,22.94,86.4,MODERATE,2.56,17.3,43.1,79068.0
2026-01-12,Potato,Hazaribagh,20.74,26.09,23.23,55.3,LOW,2.56,17.3,43.1,61097.0
2026-01-12,Potato,Deoghar,21.35,27.62,24.27,57.4,MODERATE,2.56,17.3,43.1,49052.0
2026-01-12,Potato,Dumka,19.99,24.76,22.21,47.4,MODERATE,2.56,17.3,43.1,44839.0
2026-01-12,Onion,Ranchi,30.18,36.18,32.97,102.3,LOW,2.56,17.3,43.1,101513.0
2026-01-12,Onion,Jamshedpur,33.96,44.11,38.68,89.3,LOW,2.56,17.3,43.1,86762.0
2026-01-12,Onion,Dhanbad,34.27,40.91,37.36,69.4,LOW,2.56,17.3,43.1,64580.0
2026-01-12,Onion,Bokaro,33.43,46.74,39.62,60.6,LOW,2.56,17.3,43.1,69623.0
2026-01-12,Onion,Hazaribagh,25.28,34.48,29.56,46.6,LOW,2.56,17.3,43.1,41920.0
2026-01-12,Onion,Deoghar,32.22,42.58,37.04,46.9,LOW,2.56,17.3,43.1,41620.0
2026-01-12,Onion,Dumka,27.05,37.86,32.08,38.1,LOW,2.56,17.3,43.1,38283.0
2026-01-12,Green Chilli,Ranchi,22.09,30.73,26.11,216.2,HIGH,2.56,17.3,43.1,230102.0
2026-01-12,Green Chilli,Jamshedpur,25.07,34.51,29.46,175.3,HIGH,2.56,17.3,43.1,173797.0
2026-01-12,Green Chilli,Dhanbad,23.78,32.28,27.73,121.3,HIGH,2.56,17.3,43.1,126228.0
2026-01-12,Green Chilli,Bokaro,26.63,34.89,30.47,129.7,HIGH,2.56,17.3,43.1,127609.0
2026-01-12,Green Chilli,Hazaribagh,20.44,24.91,22.52,102.9,HIGH,2.56,17.3,43.1,95791.0
2026-01-12,Green Chilli,Deoghar,29.23,34.8,31.82,89.9,HIGH,2.56,17.3,43.1,81029.0
2026-01-12,Green Chilli,Dumka,30.52,38.82,34.38,55.8,HIGH,2.56,17.3,43.1,48056.0
2026-01-13,Tomato,Ranchi,17.32,21.36,19.2,189.8,HIGH,0.0,16.9,47.5,205218.0
2026-01-13,Tomato,Jamshedpur,16.81,22.67,19.54,162.1,HIGH,0.0,16.9,47.5,180066.0
2026-01-13,Tomato,Dhanbad,16.01,20.93,18.3,146.9,HIGH,0.0,16.9,47.5,157476.0
2026-01-13,Tomato,Bokaro,13.85,18.64,16.08,106.5,HIGH,0.0,16.9,47.5,120837.0
2026-01-13,Tomato,Hazaribagh,10.3,14.32,12.17,88.9,HIGH,0.0,16.9,47.5,81934.0
2026-01-13,Tomato,Deoghar,14.68,19.34,16.85,86.3,HIGH,0.0,16.9,47.5,86999.0
2026-01-13,Tomato,Dumka,9.34,11.51,10.35,62.4,HIGH,0.0,16.9,47.5,53352.0
2026-01-13,Potato,Ranchi,20.29,25.66,22.79,92.8,LOW,0.0,16.9,47.5,80212.0
2026-01-13,Potato,Jamshedpur,23.26,27.88,25.41,119.2,MODERATE,0.0,16.9,47.5,115602.0
2026-01-13,Potato,Dhanbad,22.37,27.5,24.76,99.3,MODERATE,0.0,16.9,47.5,89875.0
2026-01-13,Potato,Bokaro,20.87,27.17,23.8,66.5,LOW,0.0,16.9,47.5,68264.0
2026-01-13,Potato,Hazaribagh,17.29,23.99,20.41,72.8,MODERATE,0.0,16.9,47.5,76027.0
2026-01-13,Potato,Deoghar,20.23,26.62,23.2,53.5,LOW,0.0,16.9,47.5,59536.0
2026-01-13,Potato,Dumka,18.98,24.66,21.62,44.1,LOW,0.0,16.9,47.5,47606.0
2026-01-13,Onion,Ranchi,34.43,48.12,40.8,101.5,LOW,0.0,16.9,47.5,88001.0
2026-01-13,Onion,Jamshedpur,33.72,42.24,37.68,100.0,LOW,0.0,16.9,47.5,112448.0
2026-01-13,Onion,Dhanbad,29.6,38.1,33.55,68.7,LOW,0.0,16.9,47.5,75163.0
2026-01-13,Onion,Bokaro,31.52,42.06,36.42,62.9,LOW,0.0,16.9,47.5,70406.0
2026-01-13,Onion,Hazaribagh,32.36,40.57,36.18,50.3,LOW,0.0,16.9,47.5,48314.0
2026-01-13,Onion,Deoghar,32.05,40.84,36.14,46.7,LOW,0.0,16.9,47.5,43103.0
2026-01-13,Onion,Dumka,30.63,38.39,34.24,35.3,LOW,0.0,16.9,47.5,38763.0
2026-01-13,Green Chilli,Ranchi,33.47,44.95,38.81,214.2,HIGH,0.0,16.9,47.5,242215.0
2026-01-13,Green Chilli,Jamshedpur,31.88,44.89,37.93,181.8,HIGH,0.0,16.9,47.5,200222.0
2026-01-13,Green Chilli,Dhanbad,40.96,51.91,46.05,122.5,HIGH,0.0,16.9,47.5,129494.0
2026-01-13,Green Chilli,Bokaro,32.18,43.77,37.57,123.7,HIGH,0.0,16.9,47.5,135237.0
2026-01-13,Green Chilli,Hazaribagh,20.0,28.06,23.75,70.8,MODERATE,0.0,16.9,47.5,79160.0
2026-01-13,Green Chilli,Deoghar,41.32,57.01,48.62,83.0,HIGH,0.0,16.9,47.5,77315.0
2026-01-13,Green Chilli,Dumka,35.12,47.4,40.83,58.1,HIGH,0.0,16.9,47.5,50107.0
2026-01-14,Tomato,Ranchi,16.08,21.41,18.56,214.9,HIGH,0.0,15.5,36.1,214961.0
2026-01-14,Tomato,Jamshedpur,20.71,26.02,23.18,210.9,HIGH,0.0,15.5,36.1,199348.0
2026-01-14,Tomato,Dhanbad,13.49,16.76,15.01,151.6,HIGH,0.0,15.5,36.1,171987.0
2026-01-14,Tomato,Bokaro,10.91,14.68,12.66,122.9,HIGH,0.0,15.5,36.1,132837.0
2026-01-14,Tomato,Hazaribagh,15.08,19.58,17.17,117.7,HIGH,0.0,15.5,36.1,126938.0
2026-01-14,Tomato,Deoghar,15.0,18.27,16.52,85.3,HIGH,0.0,15.5,36.1,92064.0
2026-01-14,Tomato,Dumka,15.16,18.97,16.93,75.1,HIGH,0.0,15.5,36.1,76324.0
2026-01-14,Potato,Ranchi,20.51,25.61,22.88,134.6,LOW,0.0,15.5,36.1,118388.0
2026-01-14,Potato,Jamshedpur,22.09,30.51,26.01,107.5,LOW,0.0,15.5,36.1,91578.0
2026-01-14,Potato,Dhanbad,21.77,26.05,23.76,95.3,MODERATE,0.0,15.5,36.1,92971.0
2026-01-14,Potato,Bokaro,21.17,25.6,23.23,68.6,LOW,0.0,15.5,36.1,60530.0
2026-01-14,Potato,Hazaribagh,18.7,24.72,21.5,60.3,LOW,0.0,15.5,36.1,56680.0
2026-01-14,Potato,Deoghar,20.0,25.98,22.78,59.1,MODERATE,0.0,15.5,36.1,64792.0
2026-01-14,Potato,Dumka,18.91,23.27,20.94,42.5,LOW,0.0,15.5,36.1,45841.0
2026-01-14,Onion,Ranchi,28.81,40.1,34.06,105.9,LOW,0.0,15.5,36.1,106925.0
2026-01-14,Onion,Jamshedpur,35.91,46.06,40.63,96.2,LOW,0.0,15.5,36.1,92111.0
2026-01-14,Onion,Dhanbad,36.43,49.25,42.39,78.1,LOW,0.0,15.5,36.1,72949.0
2026-01-14,Onion,Bokaro,30.44,42.74,36.16,71.7,LOW,0.0,15.5,36.1,72038.0
2026-01-14,Onion,Hazaribagh,27.36,36.07,31.41,57.1,LOW,0.0,15.5,36.1,61908.0
2026-01-14,Onion,Deoghar,31.77,40.5,35.83,55.0,MODERATE,0.0,15.5,36.1,62246.0
2026-01-14,Onion,Dumka,26.26,34.77,30.22,38.1,LOW,0.0,15.5,36.1,33320.0
2026-01-14,Green Chilli,Ranchi,32.0,38.62,35.08,198.2,HIGH,0.0,15.5,36.1,222429.0
2026-01-14,Green Chilli,Jamshedpur,37.32,51.33,43.84,151.7,HIGH,0.0,15.5,36.1,159063.0
2026-01-14,Green Chilli,Dhanbad,30.03,39.9,34.62,128.3,HIGH,0.0,15.5,36.1,131551.0
2026-01-14,Green Chilli,Bokaro,31.16,41.42,35.93,120.5,HIGH,0.0,15.5,36.1,104522.0
2026-01-14,Green Chilli,Hazaribagh,25.89,31.39,28.45,74.3,MODERATE,0.0,15.5,36.1,84632.0
2026-01-14,Green Chilli,Deoghar,25.86,30.74,28.13,88.0,HIGH,0.0,15.5,36.1,97660.0
2026-01-14,Green Chilli,Dumka,30.51,39.32,34.61,68.5,HIGH,0.0,15.5,36.1,77373.0
2026-01-15,Tomato,Ranchi,16.29,21.82,18.86,246.8,HIGH,0.0,16.1,44.7,244938.0
2026-01-15,Tomato,Jamshedpur,22.02,27.89,24.75,148.4,HIGH,0.0,16.1,44.7,138043.0
2026-01-15,Tomato,Dhanbad,16.35,22.81,19.35,125.3,HIGH,0.0,16.1,44.7,140375.0
2026-01-15,Tomato,Bokaro,14.19,19.05,16.45,109.3,HIGH,0.0,16.1,44.7,100045.0
2026-01-15,Tomato,Hazaribagh,8.66,12.06,10.24,105.5,HIGH,0.0,16.1,44.7,95881.0
2026-01-15,Tomato,Deoghar,18.37,22.99,20.52,104.6,HIGH,0.0,16.1,44.7,98144.0
2026-01-15,Tomato,Dumka,15.83,21.36,18.4,58.1,HIGH,0.0,16.1,44.7,53927.0
2026-01-15,Potato,Ranchi,18.62,24.04,21.14,140.3,MODERATE,0.0,16.1,44.7,121684.0
2026-01-15,Potato,Jamshedpur,23.24,29.5,26.15,108.7,MODERATE,0.0,16.1,44.7,110453.0
2026-01-15,Potato,Dhanbad,23.04,27.65,25.18,78.7,LOW,0.0,16.1,44.7,82817.0
2026-01-15,Potato,Bokaro,20.45,27.98,23.95,68.5,LOW,0.0,16.1,44.7,77809.0
