date,commodity,region,demand_quantity_kg,modal_price_per_kg,day_of_week,day_of_month,month,year,season,is_weekend,festival_flag,is_synthetic,data_source
2024-02-10,Onion,Muzaffarpur,6972.9,29.07,Saturday,10,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-11,Onion,Muzaffarpur,6652.8,32.02,Sunday,11,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-12,Onion,Muzaffarpur,5252.5,29.92,Monday,12,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-13,Onion,Muzaffarpur,5595.3,33.14,Tuesday,13,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-14,Onion,Muzaffarpur,5957.7,27.12,Wednesday,14,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-15,Onion,Muzaffarpur,5052.3,28.69,Thursday,15,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-16,Onion,Muzaffarpur,6860.7,29.79,Friday,16,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-17,Onion,Muzaffarpur,6489.6,31.36,Saturday,17,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-18,Onion,Muzaffarpur,6936.7,24.88,Sunday,18,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-19,Onion,Muzaffarpur,5211.7,29.31,Monday,19,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-20,Onion,Muzaffarpur,5521.6,28.35,Tuesday,20,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-21,Onion,Muzaffarpur,5775.1,27.87,Wednesday,21,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-22,Onion,Muzaffarpur,5852.9,30.69,Thursday,22,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-23,Onion,Muzaffarpur,7745.9,27.35,Friday,23,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-24,Onion,Muzaffarpur,7357.8,27.28,Saturday,24,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-25,Onion,Muzaffarpur,7433.2,27.42,Sunday,25,2,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-26,Onion,Muzaffarpur,5401.1,27.94,Monday,26,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-27,Onion,Muzaffarpur,6079.4,27.3,Tuesday,27,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-28,Onion,Muzaffarpur,6115.7,30.42,Wednesday,28,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-02-29,Onion,Muzaffarpur,6560.5,27.51,Thursday,29,2,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-01,Onion,Muzaffarpur,6993.1,29.44,Friday,1,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-02,Onion,Muzaffarpur,7382.1,23.93,Saturday,2,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-03,Onion,Muzaffarpur,7185.7,28.14,Sunday,3,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-04,Onion,Muzaffarpur,5074.0,30.32,Monday,4,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-05,Onion,Muzaffarpur,5862.9,25.9,Tuesday,5,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-06,Onion,Muzaffarpur,6174.9,23.65,Wednesday,6,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-07,Onion,Muzaffarpur,6406.9,27.65,Thursday,7,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-08,Onion,Muzaffarpur,7336.0,24.4,Friday,8,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-09,Onion,Muzaffarpur,7894.6,22.3,Saturday,9,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-10,Onion,Muzaffarpur,7960.7,24.72,Sunday,10,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-11,Onion,Muzaffarpur,5584.7,27.37,Monday,11,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-12,Onion,Muzaffarpur,5946.6,24.75,Tuesday,12,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-13,Onion,Muzaffarpur,6346.8,22.92,Wednesday,13,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-14,Onion,Muzaffarpur,6158.9,24.43,Thursday,14,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-15,Onion,Muzaffarpur,10173.3,26.92,Friday,15,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-16,Onion,Muzaffarpur,11116.8,24.82,Saturday,16,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-17,Onion,Muzaffarpur,10046.9,21.63,Sunday,17,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-18,Onion,Muzaffarpur,7408.7,25.21,Monday,18,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-19,Onion,Muzaffarpur,8579.6,23.97,Tuesday,19,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-20,Onion,Muzaffarpur,8360.1,25.01,Wednesday,20,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-21,Onion,Muzaffarpur,8045.8,22.34,Thursday,21,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-22,Onion,Muzaffarpur,10111.3,24.68,Friday,22,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-23,Onion,Muzaffarpur,10278.5,24.81,Saturday,23,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-24,Onion,Muzaffarpur,9900.9,23.94,Sunday,24,3,2024,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-25,Onion,Muzaffarpur,8516.4,23.06,Monday,25,3,2024,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-26,Onion,Muzaffarpur,6653.1,23.1,Tuesday,26,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-27,Onion,Muzaffarpur,6539.5,23.19,Wednesday,27,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-28,Onion,Muzaffarpur,6671.9,24.9,Thursday,28,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-29,Onion,Muzaffarpur,8041.2,23.66,Friday,29,3,2024,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-30,Onion,Muzaffarpur,8393.5,22.95,Saturday,30,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-03-31,Onion,Muzaffarpur,7123.7,29.53,Sunday,31,3,2024,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-01,Onion,Muzaffarpur,6078.8,25.46,Monday,1,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-02,Onion,Muzaffarpur,6954.9,26.03,Tuesday,2,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-03,Onion,Muzaffarpur,6795.2,24.84,Wednesday,3,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-04,Onion,Muzaffarpur,6657.7,23.23,Thursday,4,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-05,Onion,Muzaffarpur,7741.4,23.96,Friday,5,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-06,Onion,Muzaffarpur,8848.6,22.69,Saturday,6,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-07,Onion,Muzaffarpur,8296.5,24.27,Sunday,7,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-08,Onion,Muzaffarpur,5998.0,27.49,Monday,8,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-09,Onion,Muzaffarpur,6825.0,24.38,Tuesday,9,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-10,Onion,Muzaffarpur,6761.1,21.86,Wednesday,10,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-11,Onion,Muzaffarpur,6945.4,25.76,Thursday,11,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-12,Onion,Muzaffarpur,8485.2,28.1,Friday,12,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-13,Onion,Muzaffarpur,8933.8,21.84,Saturday,13,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-14,Onion,Muzaffarpur,8661.6,22.79,Sunday,14,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-15,Onion,Muzaffarpur,6091.9,22.29,Monday,15,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-16,Onion,Muzaffarpur,6940.5,21.48,Tuesday,16,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-17,Onion,Muzaffarpur,7026.0,21.31,Wednesday,17,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-18,Onion,Muzaffarpur,7623.8,25.32,Thursday,18,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-19,Onion,Muzaffarpur,9366.3,20.0,Friday,19,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-20,Onion,Muzaffarpur,8826.3,21.99,Saturday,20,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-21,Onion,Muzaffarpur,8760.8,19.1,Sunday,21,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-22,Onion,Muzaffarpur,6849.3,18.2,Monday,22,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-23,Onion,Muzaffarpur,7234.8,23.57,Tuesday,23,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-24,Onion,Muzaffarpur,7533.4,21.13,Wednesday,24,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-25,Onion,Muzaffarpur,7100.4,23.78,Thursday,25,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-26,Onion,Muzaffarpur,8535.8,24.4,Friday,26,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-27,Onion,Muzaffarpur,8565.7,24.0,Saturday,27,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-28,Onion,Muzaffarpur,8570.6,23.2,Sunday,28,4,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-29,Onion,Muzaffarpur,6208.0,21.68,Monday,29,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-04-30,Onion,Muzaffarpur,7693.1,23.25,Tuesday,30,4,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-01,Onion,Muzaffarpur,7386.5,23.25,Wednesday,1,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-02,Onion,Muzaffarpur,7606.1,22.39,Thursday,2,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-03,Onion,Muzaffarpur,8642.1,22.0,Friday,3,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-04,Onion,Muzaffarpur,8389.5,25.06,Saturday,4,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-05,Onion,Muzaffarpur,8769.3,24.5,Sunday,5,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-06,Onion,Muzaffarpur,6148.2,23.68,Monday,6,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-07,Onion,Muzaffarpur,7305.1,22.35,Tuesday,7,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-08,Onion,Muzaffarpur,7523.4,21.06,Wednesday,8,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-09,Onion,Muzaffarpur,7117.2,24.06,Thursday,9,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-10,Onion,Muzaffarpur,8818.7,21.77,Friday,10,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-11,Onion,Muzaffarpur,8577.1,24.94,Saturday,11,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-12,Onion,Muzaffarpur,8074.2,19.15,Sunday,12,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-13,Onion,Muzaffarpur,6389.8,22.96,Monday,13,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-14,Onion,Muzaffarpur,6852.2,23.66,Tuesday,14,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-15,Onion,Muzaffarpur,7033.6,20.74,Wednesday,15,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-16,Onion,Muzaffarpur,7630.1,23.05,Thursday,16,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-17,Onion,Muzaffarpur,8410.5,22.8,Friday,17,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-18,Onion,Muzaffarpur,9209.0,20.18,Saturday,18,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-19,Onion,Muzaffarpur,8790.5,17.9,Sunday,19,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-20,Onion,Muzaffarpur,6460.3,25.57,Monday,20,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-21,Onion,Muzaffarpur,7481.4,18.34,Tuesday,21,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-22,Onion,Muzaffarpur,8398.2,20.38,Wednesday,22,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-23,Onion,Muzaffarpur,7496.0,25.88,Thursday,23,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-24,Onion,Muzaffarpur,9601.1,21.05,Friday,24,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-25,Onion,Muzaffarpur,9704.4,19.14,Saturday,25,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-26,Onion,Muzaffarpur,8393.6,24.08,Sunday,26,5,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-27,Onion,Muzaffarpur,6443.5,24.58,Monday,27,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-28,Onion,Muzaffarpur,8075.9,18.81,Tuesday,28,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-29,Onion,Muzaffarpur,7742.1,21.64,Wednesday,29,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-30,Onion,Muzaffarpur,6958.3,26.21,Thursday,30,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-05-31,Onion,Muzaffarpur,9739.0,21.5,Friday,31,5,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-01,Onion,Muzaffarpur,8567.0,23.45,Saturday,1,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-02,Onion,Muzaffarpur,8566.3,19.55,Sunday,2,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-03,Onion,Muzaffarpur,6935.2,20.08,Monday,3,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-04,Onion,Muzaffarpur,7590.4,22.05,Tuesday,4,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-05,Onion,Muzaffarpur,7600.1,19.85,Wednesday,5,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-06,Onion,Muzaffarpur,7870.7,16.94,Thursday,6,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-07,Onion,Muzaffarpur,8143.6,24.71,Friday,7,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-08,Onion,Muzaffarpur,8621.8,23.06,Saturday,8,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-09,Onion,Muzaffarpur,8528.3,23.84,Sunday,9,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-10,Onion,Muzaffarpur,6694.7,22.91,Monday,10,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-11,Onion,Muzaffarpur,7392.4,25.14,Tuesday,11,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-12,Onion,Muzaffarpur,7614.6,20.28,Wednesday,12,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-13,Onion,Muzaffarpur,7580.0,21.11,Thursday,13,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-14,Onion,Muzaffarpur,8719.3,21.01,Friday,14,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-15,Onion,Muzaffarpur,8926.2,22.52,Saturday,15,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-16,Onion,Muzaffarpur,8194.6,24.62,Sunday,16,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-17,Onion,Muzaffarpur,6840.4,17.34,Monday,17,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-18,Onion,Muzaffarpur,7837.8,18.22,Tuesday,18,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-19,Onion,Muzaffarpur,7297.4,18.14,Wednesday,19,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-20,Onion,Muzaffarpur,8041.3,21.32,Thursday,20,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-21,Onion,Muzaffarpur,9084.2,19.65,Friday,21,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-22,Onion,Muzaffarpur,9411.0,23.65,Saturday,22,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-23,Onion,Muzaffarpur,8805.5,24.17,Sunday,23,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-24,Onion,Muzaffarpur,6119.3,24.41,Monday,24,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-25,Onion,Muzaffarpur,7613.5,23.24,Tuesday,25,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-26,Onion,Muzaffarpur,7277.6,20.12,Wednesday,26,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-27,Onion,Muzaffarpur,7747.1,20.54,Thursday,27,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-28,Onion,Muzaffarpur,8660.5,22.34,Friday,28,6,2024,Zaid,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-29,Onion,Muzaffarpur,8978.9,19.48,Saturday,29,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-06-30,Onion,Muzaffarpur,8596.8,21.24,Sunday,30,6,2024,Zaid,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-01,Onion,Muzaffarpur,6773.8,19.91,Monday,1,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-02,Onion,Muzaffarpur,6880.6,21.65,Tuesday,2,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-03,Onion,Muzaffarpur,7021.3,19.57,Wednesday,3,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-04,Onion,Muzaffarpur,7319.7,22.31,Thursday,4,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-05,Onion,Muzaffarpur,8759.0,23.51,Friday,5,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-06,Onion,Muzaffarpur,9260.8,21.1,Saturday,6,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-07,Onion,Muzaffarpur,8544.7,21.91,Sunday,7,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-08,Onion,Muzaffarpur,6609.6,22.64,Monday,8,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-09,Onion,Muzaffarpur,7341.9,22.58,Tuesday,9,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-10,Onion,Muzaffarpur,7443.7,23.14,Wednesday,10,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-11,Onion,Muzaffarpur,6615.9,21.25,Thursday,11,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-12,Onion,Muzaffarpur,9182.5,20.95,Friday,12,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-13,Onion,Muzaffarpur,8588.0,22.98,Saturday,13,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-14,Onion,Muzaffarpur,8353.9,20.89,Sunday,14,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-15,Onion,Muzaffarpur,6211.6,21.03,Monday,15,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-16,Onion,Muzaffarpur,7265.2,22.59,Tuesday,16,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-17,Onion,Muzaffarpur,7147.9,24.95,Wednesday,17,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-18,Onion,Muzaffarpur,7243.4,19.88,Thursday,18,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-19,Onion,Muzaffarpur,7779.3,23.29,Friday,19,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-20,Onion,Muzaffarpur,8258.7,23.88,Saturday,20,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-21,Onion,Muzaffarpur,7941.0,25.14,Sunday,21,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-22,Onion,Muzaffarpur,6604.4,22.67,Monday,22,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-23,Onion,Muzaffarpur,7215.6,18.73,Tuesday,23,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-24,Onion,Muzaffarpur,6824.5,19.91,Wednesday,24,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-25,Onion,Muzaffarpur,6362.7,25.48,Thursday,25,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-26,Onion,Muzaffarpur,9479.7,20.88,Friday,26,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-27,Onion,Muzaffarpur,9129.6,21.12,Saturday,27,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-28,Onion,Muzaffarpur,7653.3,24.05,Sunday,28,7,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-29,Onion,Muzaffarpur,6439.2,25.9,Monday,29,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-30,Onion,Muzaffarpur,6755.5,21.87,Tuesday,30,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-07-31,Onion,Muzaffarpur,6718.6,26.74,Wednesday,31,7,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-01,Onion,Muzaffarpur,6733.9,27.44,Thursday,1,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-02,Onion,Muzaffarpur,7799.5,29.22,Friday,2,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-03,Onion,Muzaffarpur,8104.7,25.5,Saturday,3,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-04,Onion,Muzaffarpur,8003.8,24.71,Sunday,4,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-05,Onion,Muzaffarpur,6174.1,25.71,Monday,5,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-06,Onion,Muzaffarpur,6616.3,27.49,Tuesday,6,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-07,Onion,Muzaffarpur,6188.2,26.52,Wednesday,7,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-08,Onion,Muzaffarpur,6923.3,24.08,Thursday,8,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-09,Onion,Muzaffarpur,6872.3,28.91,Friday,9,8,2024,Kharif,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1
2024-08-10,Onion,Muzaffarpur,7927.9,24.22,Saturday,10,8,2024,Kharif,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1
