date,commodity,region,demand_quantity_kg,modal_price_per_kg,day_of_week,day_of_month,month,year,season,is_weekend,festival_flag,is_synthetic,data_source,day_of_week_num,season_code,demand_lag_1,demand_lag_7,demand_lag_14,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_std_7,price_lag_1,price_rolling_mean_7
2025-11-03,Tomato,Gaya,3221.3,42.2,Monday,3,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,4374.2,3212.5,3162.1,3904.3571428571427,3872.0285714285715,462.48119549931516,39.15,38.62285714285714
2025-11-04,Tomato,Gaya,3532.3,41.2,Tuesday,4,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,3221.3,3413.3,3619.4,3905.6142857142863,3876.2571428571428,460.293896797004,42.2,38.917142857142856
2025-11-05,Tomato,Gaya,3149.6,46.03,Wednesday,5,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,3532.3,3770.4,3728.1,3922.6142857142854,3870.035714285714,440.8684665088943,41.2,38.84428571428572
2025-11-06,Tomato,Gaya,3581.3,40.2,Thursday,6,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,3149.6,4275.1,3841.2,3833.9285714285716,3828.714285714286,530.0182126250818,46.03,39.80285714285714
2025-11-07,Tomato,Gaya,4012.2,42.68,Friday,7,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,3581.3,3950.2,4334.8,3734.8142857142857,3810.1500000000005,497.65103378630045,40.2,41.00285714285714
2025-11-08,Tomato,Gaya,4544.6,33.53,Saturday,8,11,2025,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,4012.2,4334.8,4064.7,3743.671428571429,3787.1071428571427,502.6499766712627,42.68,41.63
2025-11-09,Tomato,Gaya,4367.9,40.87,Sunday,9,11,2025,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,4544.6,4374.2,4127.6,3773.6428571428573,3821.3857142857146,547.9822955082378,33.53,40.712857142857146
2025-11-10,Tomato,Gaya,3516.8,35.34,Monday,10,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,4367.9,3221.3,3212.5,3772.7428571428572,3838.5499999999997,546.8355293783293,40.87,40.95857142857143
2025-11-11,Tomato,Gaya,3238.5,48.48,Tuesday,11,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,3516.8,3532.3,3413.3,3814.957142857143,3860.285714285714,507.13538250695643,35.34,39.978571428571435
2025-11-12,Tomato,Gaya,3609.9,35.36,Wednesday,12,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,3238.5,3149.6,3770.4,3772.985714285714,3847.8,545.159662938519,48.48,41.01857142857143
2025-11-13,Tomato,Gaya,3640.6,40.1,Thursday,13,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,3609.9,3581.3,4275.1,3838.7428571428572,3836.335714285714,481.47577598166174,35.36,39.494285714285716
2025-11-14,Tomato,Gaya,4656.2,37.96,Friday,14,11,2025,Rabi,0,1,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,3640.6,4012.2,3950.2,3847.214285714286,3791.014285714286,476.6890930455319,40.1,39.480000000000004
2025-11-15,Tomato,Gaya,4000.4,36.11,Saturday,15,11,2025,Rabi,1,1,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,4656.2,4544.6,4334.8,3939.214285714286,3841.442857142857,567.3600486127866,37.96,38.80571428571428
2025-11-16,Tomato,Gaya,2397.9,44.14,Sunday,16,11,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,4000.4,4367.9,4374.2,3861.471428571429,3817.557142857143,504.3690306190686,36.11,39.174285714285716
2025-11-17,Tomato,Gaya,2544.2,39.46,Monday,17,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2397.9,3516.8,3221.3,3580.042857142857,3676.3928571428573,690.106979284478,44.14,39.64142857142857
2025-11-18,Tomato,Gaya,2293.0,40.18,Tuesday,18,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2544.2,3238.5,3532.3,3441.1,3628.0285714285715,794.9130770090563,39.46,40.230000000000004
2025-11-19,Tomato,Gaya,2423.8,40.05,Wednesday,19,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2293.0,3609.9,3149.6,3306.0285714285715,3539.5071428571428,907.4412390788509,40.18,39.044285714285714
2025-11-20,Tomato,Gaya,2491.8,40.86,Thursday,20,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2423.8,3640.6,3581.3,3136.585714285714,3487.664285714286,950.939083973617,40.05,39.714285714285715
2025-11-21,Tomato,Gaya,3249.8,36.56,Friday,21,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2491.8,4656.2,4012.2,2972.471428571429,3409.8428571428567,948.586191329478,40.86,39.82285714285714
2025-11-22,Tomato,Gaya,2987.5,41.2,Saturday,22,11,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3249.8,4000.4,4544.6,2771.557142857143,3355.3857142857146,626.9367268902222,36.56,39.62285714285714
2025-11-23,Tomato,Gaya,3016.0,38.08,Sunday,23,11,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,2987.5,2397.9,4367.9,2626.8571428571427,3244.164285714286,353.1543281963667,41.2,40.35
2025-11-24,Tomato,Gaya,2222.7,39.43,Monday,24,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,3016.0,2544.2,3516.8,2715.157142857143,3147.6,363.4878349965685,38.08,39.48428571428571
2025-11-25,Tomato,Gaya,2360.1,37.01,Tuesday,25,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2222.7,2293.0,3238.5,2669.2285714285717,3055.1642857142856,406.4607595422171,39.43,39.480000000000004
2025-11-26,Tomato,Gaya,2312.6,42.86,Wednesday,26,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2360.1,2423.8,3609.9,2678.8142857142852,2992.4214285714284,396.78529638658273,37.01,39.027142857142856
2025-11-27,Tomato,Gaya,2396.7,37.32,Thursday,27,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2312.6,2491.8,3640.6,2662.9285714285716,2899.757142857143,410.6794277547507,42.86,39.42857142857143
2025-11-28,Tomato,Gaya,2746.6,42.91,Friday,28,11,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2396.7,3249.8,4656.2,2649.342857142857,2810.907142857143,418.7772313818253,37.32,38.92285714285714
2025-11-29,Tomato,Gaya,2908.6,39.98,Saturday,29,11,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,2746.6,2987.5,4000.4,2577.457142857143,2674.5071428571428,332.9122750172499,42.91,39.83
2025-11-30,Tomato,Gaya,2719.7,33.5,Sunday,30,11,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,2908.6,3016.0,2397.9,2566.1857142857143,2596.5214285714283,317.70390527752363,39.98,39.65571428571428
2025-12-01,Tomato,Gaya,2071.0,41.61,Monday,1,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2719.7,2222.7,2544.2,2523.8571428571427,2619.5071428571428,262.77570192814306,33.5,39.00142857142857
2025-12-02,Tomato,Gaya,2450.1,44.2,Tuesday,2,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2071.0,2360.1,2293.0,2502.1857142857143,2585.707142857143,295.91745148817614,41.61,39.31285714285714
2025-12-03,Tomato,Gaya,2577.1,42.98,Wednesday,3,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2450.1,2312.6,2423.8,2515.042857142857,2596.9285714285716,290.6229679908805,44.2,40.339999999999996
2025-12-04,Tomato,Gaya,2499.8,40.08,Thursday,4,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2577.1,2396.7,2491.8,2552.828571428571,2607.878571428571,276.7802721431522,42.98,40.357142857142854
2025-12-05,Tomato,Gaya,3312.2,38.26,Friday,5,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2499.8,2746.6,3249.8,2567.557142857143,2608.4500000000003,269.74101688563115,40.08,40.75142857142857
2025-12-06,Tomato,Gaya,2729.1,47.5,Saturday,6,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3312.2,2908.6,2987.5,2648.3571428571427,2612.907142857143,390.1490008409095,38.26,40.08714285714286
2025-12-07,Tomato,Gaya,2935.9,41.73,Sunday,7,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,2729.1,2719.7,3016.0,2622.714285714286,2594.45,375.82966633204404,47.5,41.16142857142857
2025-12-08,Tomato,Gaya,2116.0,39.79,Monday,8,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2935.9,2071.0,2222.7,2653.6,2588.7285714285713,393.59225940900274,41.73,42.33714285714285
2025-12-09,Tomato,Gaya,2367.7,43.44,Tuesday,9,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2116.0,2450.1,2360.1,2660.0285714285715,2581.1071428571427,382.70765916162355,39.79,42.07714285714285
2025-12-10,Tomato,Gaya,2310.1,40.93,Wednesday,10,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2367.7,2577.1,2312.6,2648.2571428571428,2581.6500000000005,391.4091927771924,43.44,41.96857142857142
2025-12-11,Tomato,Gaya,2581.6,34.06,Thursday,11,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2310.1,2499.8,2396.7,2610.1142857142854,2581.4714285714285,411.9687910047586,40.93,41.67571428571428
2025-12-12,Tomato,Gaya,2802.9,43.48,Friday,12,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2581.6,3312.2,2746.6,2621.7999999999997,2594.6785714285716,409.4707234142032,34.06,40.815714285714286
2025-12-13,Tomato,Gaya,2693.2,45.36,Saturday,13,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,2802.9,2729.1,2908.6,2549.042857142857,2598.7000000000003,295.82863202169625,43.48,41.56142857142857
2025-12-14,Tomato,Gaya,2877.9,36.36,Sunday,14,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,2693.2,2935.9,2719.7,2543.914285714286,2583.3142857142857,292.4790786168989,45.36,41.25571428571429
2025-12-15,Tomato,Gaya,2283.3,39.82,Monday,15,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2877.9,2116.0,2071.0,2535.628571428571,2594.6142857142854,280.08247424816,36.36,40.488571428571426
2025-12-16,Tomato,Gaya,2667.7,37.29,Tuesday,16,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2283.3,2367.7,2450.1,2559.528571428571,2609.778571428571,242.9884271201083,39.82,40.49285714285714
2025-12-17,Tomato,Gaya,2294.8,47.12,Wednesday,17,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2667.7,2310.1,2577.1,2602.3857142857146,2625.3214285714284,229.60326963828118,37.29,39.614285714285714
2025-12-18,Tomato,Gaya,2230.8,44.5,Thursday,18,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2294.8,2581.6,2499.8,2600.2000000000003,2605.157142857143,232.8986045471673,47.12,40.49857142857143
2025-12-19,Tomato,Gaya,2995.3,43.82,Friday,19,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2230.8,2802.9,3312.2,2550.0857142857144,2585.942857142857,272.0235494007642,44.5,41.99
2025-12-20,Tomato,Gaya,2867.4,43.01,Saturday,20,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,2995.3,2693.2,2729.1,2577.5714285714284,2563.307142857143,309.0289399300717,43.82,42.03857142857142
2025-12-21,Tomato,Gaya,2979.4,29.22,Sunday,21,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,2867.4,2877.9,2935.9,2602.457142857143,2573.1857142857148,326.417130152755,43.01,41.702857142857134
2025-12-22,Tomato,Gaya,2148.2,37.55,Monday,22,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2979.4,2283.3,2116.0,2616.957142857143,2576.292857142857,342.5478694389448,29.22,40.68285714285714
2025-12-23,Tomato,Gaya,2407.4,40.19,Tuesday,23,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2148.2,2667.7,2367.7,2597.657142857143,2578.592857142857,367.3855824477793,37.55,40.35857142857143
2025-12-24,Tomato,Gaya,2399.7,36.72,Wednesday,24,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2407.4,2294.8,2310.1,2560.4714285714285,2581.428571428572,372.25558744090176,40.19,40.77285714285714
2025-12-25,Tomato,Gaya,2672.6,37.06,Thursday,25,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2399.7,2230.8,2581.6,2575.457142857143,2587.828571428571,361.7410393137994,36.72,39.287142857142854
2025-12-26,Tomato,Gaya,2960.2,37.19,Friday,26,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2672.6,2995.3,2802.9,2638.5714285714284,2594.328571428571,328.6091331368769,37.06,38.22428571428571
2025-12-27,Tomato,Gaya,3078.1,37.86,Saturday,27,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,2960.2,2867.4,2693.2,2633.557142857143,2605.5642857142852,322.4689745135597,37.19,37.277142857142856
2025-12-28,Tomato,Gaya,2398.3,41.08,Sunday,28,12,2025,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3078.1,2979.4,2877.9,2663.657142857143,2633.057142857143,356.0222926407273,37.86,36.54142857142857
2025-12-29,Tomato,Gaya,2337.7,43.05,Monday,29,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2398.3,2148.2,2283.3,2580.6428571428573,2598.7999999999997,337.3901048595838,41.08,38.23571428571428
2025-12-30,Tomato,Gaya,2458.4,35.52,Tuesday,30,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2337.7,2407.4,2667.7,2607.714285714286,2602.6857142857143,302.7311427024356,43.05,39.021428571428565
2025-12-31,Tomato,Gaya,2449.2,37.61,Wednesday,31,12,2025,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2458.4,2399.7,2294.8,2615.0,2587.7357142857145,297.67830511031684,35.52,38.354285714285716
2026-01-01,Tomato,Gaya,2259.2,39.94,Thursday,1,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2449.2,2672.6,2230.8,2622.0714285714284,2598.7642857142855,292.2498230070234,37.61,38.48142857142857
2026-01-02,Tomato,Gaya,3373.4,35.03,Friday,2,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2259.2,2960.2,2995.3,2563.0142857142855,2600.792857142857,320.7200410980317,39.94,38.892857142857146
2026-01-03,Tomato,Gaya,3317.5,35.64,Saturday,3,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3373.4,3078.1,2867.4,2622.042857142857,2627.7999999999997,426.5649573712782,35.03,38.58428571428572
2026-01-04,Tomato,Gaya,2628.4,40.18,Sunday,4,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3317.5,2398.3,2979.4,2656.2428571428572,2659.95,475.96061061516417,35.64,38.26714285714286
2026-01-05,Tomato,Gaya,2235.7,41.1,Monday,5,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2628.4,2337.7,2148.2,2689.1142857142854,2634.878571428572,462.94492267286824,40.18,38.13857142857143
2026-01-06,Tomato,Gaya,2620.3,37.09,Tuesday,6,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2235.7,2458.4,2407.4,2674.542857142857,2641.128571428571,477.2340860177107,41.1,37.86
2026-01-07,Tomato,Gaya,2614.9,40.35,Wednesday,7,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2620.3,2449.2,2399.7,2697.671428571429,2656.335714285714,468.86285739823273,37.09,38.08428571428572
2026-01-08,Tomato,Gaya,2530.1,42.79,Thursday,8,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2614.9,2259.2,2672.6,2721.3428571428567,2671.707142857143,458.29120602933847,40.35,38.47571428571428
2026-01-09,Tomato,Gaya,3142.1,33.51,Friday,9,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2530.1,3373.4,2960.2,2760.042857142857,2661.5285714285715,422.82757658864324,42.79,38.88285714285714
2026-01-10,Tomato,Gaya,2934.4,48.96,Saturday,10,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3142.1,3317.5,3078.1,2727.0,2674.5214285714283,373.0095664546455,33.51,38.66571428571429
2026-01-11,Tomato,Gaya,2966.6,46.8,Sunday,11,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,2934.4,2628.4,2398.3,2672.2714285714287,2664.2571428571428,291.02543253291304,48.96,40.56857142857143
2026-01-12,Tomato,Gaya,2359.6,39.04,Monday,12,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2966.6,2235.7,2337.7,2720.585714285714,2704.85,309.9837438134256,46.8,41.51428571428572
2026-01-13,Tomato,Gaya,2385.7,37.94,Tuesday,13,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2359.6,2620.3,2458.4,2738.285714285714,2706.4142857142856,279.7448327111462,39.04,41.21999999999999
2026-01-14,Tomato,Gaya,2775.5,38.04,Wednesday,14,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2385.7,2614.9,2449.2,2704.7714285714283,2701.2214285714285,308.78164730809704,37.94,41.34142857142857
2026-01-15,Tomato,Gaya,2728.9,35.71,Thursday,15,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2775.5,2530.1,2259.2,2727.714285714286,2724.5285714285715,306.9521321453679,38.04,41.01142857142857
2026-01-16,Tomato,Gaya,2944.0,40.83,Friday,16,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2728.9,3142.1,3373.4,2756.1142857142854,2758.078571428571,294.56797420729043,35.71,40.0
2026-01-17,Tomato,Gaya,3052.8,36.04,Saturday,17,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,2944.0,2934.4,3317.5,2727.8142857142857,2727.407142857143,258.6283010330734,40.83,41.04571428571428
2026-01-18,Tomato,Gaya,2925.4,34.59,Sunday,18,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3052.8,2966.6,2628.4,2744.7285714285713,2708.5,277.56890864726677,36.04,39.199999999999996
2026-01-19,Tomato,Gaya,2635.8,34.2,Monday,19,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,2925.4,2359.6,2235.7,2738.842857142857,2729.714285714286,272.4701014615952,34.59,37.455714285714286
2026-01-20,Tomato,Gaya,2762.8,34.04,Tuesday,20,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2635.8,2385.7,2620.3,2778.3,2758.2928571428574,224.10353262130536,34.2,36.76428571428572
2026-01-21,Tomato,Gaya,2883.5,35.41,Wednesday,21,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2762.8,2775.5,2614.9,2832.171428571429,2768.4714285714285,145.55922865841683,34.04,36.207142857142856
2026-01-22,Tomato,Gaya,2701.7,41.83,Thursday,22,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2883.5,2728.9,2530.1,2847.6,2787.657142857143,144.26920438315068,35.41,35.83142857142857
2026-01-23,Tomato,Gaya,3177.8,38.09,Friday,23,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2701.7,2944.0,3142.1,2843.714285714286,2799.914285714286,148.30882676109385,41.83,36.705714285714286
2026-01-24,Tomato,Gaya,3696.9,32.59,Saturday,24,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3177.8,3052.8,2934.4,2877.1142857142854,2802.464285714286,193.95883092876073,38.09,36.31428571428572
2026-01-25,Tomato,Gaya,3308.1,34.02,Sunday,25,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3696.9,2925.4,2966.6,2969.128571428572,2856.9285714285716,366.88711122219087,32.59,35.82142857142858
2026-01-26,Tomato,Gaya,2318.5,40.45,Monday,26,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,3308.1,2635.8,2359.6,3023.7999999999997,2881.3214285714284,387.23455424330473,34.02,35.74
2026-01-27,Tomato,Gaya,2763.5,40.25,Tuesday,27,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2318.5,2762.8,2385.7,2978.4714285714285,2878.3857142857146,453.1785767012426,40.45,36.63285714285714
2026-01-28,Tomato,Gaya,2555.5,42.61,Wednesday,28,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2763.5,2883.5,2775.5,2978.5714285714284,2905.371428571428,453.1231279107597,40.25,37.519999999999996
2026-01-29,Tomato,Gaya,2797.3,31.64,Thursday,29,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2555.5,2701.7,2728.9,2931.714285714286,2889.657142857143,480.7121676172245,42.61,38.548571428571435
2026-01-30,Tomato,Gaya,3322.0,36.9,Friday,30,1,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2797.3,3177.8,2944.0,2945.371428571428,2894.5428571428574,474.40491395111474,31.64,37.09285714285714
2026-01-31,Tomato,Gaya,3061.2,34.6,Saturday,31,1,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3322.0,3696.9,3052.8,2965.971428571429,2921.5428571428574,489.08343771551995,36.9,36.92285714285714
2026-02-01,Tomato,Gaya,3488.6,37.59,Sunday,1,2,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3061.2,3308.1,2925.4,2875.157142857143,2922.1428571428573,376.8945292658007,34.6,37.21
2026-02-02,Tomato,Gaya,2571.9,37.43,Monday,2,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,3488.6,2318.5,2635.8,2900.9428571428575,2962.371428571428,415.6350998056938,37.59,37.720000000000006
2026-02-03,Tomato,Gaya,2830.7,37.69,Tuesday,3,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2571.9,2763.5,2762.8,2937.1428571428573,2957.8071428571425,364.3193784632129,37.43,37.28857142857142
2026-02-04,Tomato,Gaya,2812.0,38.86,Wednesday,4,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2830.7,2555.5,2883.5,2946.7428571428572,2962.657142857143,359.8390327963624,37.69,36.92285714285714
2026-02-05,Tomato,Gaya,2757.1,34.24,Thursday,5,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2812.0,2797.3,2701.7,2983.3857142857146,2957.5499999999997,324.7025686613051,38.86,36.387142857142855
2026-02-06,Tomato,Gaya,3507.7,34.34,Friday,6,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2757.1,3322.0,3177.8,2977.6428571428573,2961.507142857143,328.8710530341962,34.24,36.75857142857143
2026-02-07,Tomato,Gaya,3528.9,33.97,Saturday,7,2,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3507.7,3061.2,3696.9,3004.171428571429,2985.0714285714284,366.603644800435,34.34,36.392857142857146
2026-02-08,Tomato,Gaya,3407.7,36.55,Sunday,8,2,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3528.9,3488.6,3308.1,3070.9857142857145,2973.0714285714284,417.7774863432067,33.97,36.30285714285714
2026-02-09,Tomato,Gaya,2517.7,39.45,Monday,9,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,3407.7,2571.9,2318.5,3059.4285714285716,2980.1857142857143,405.2299787951232,36.55,36.15428571428571
2026-02-10,Tomato,Gaya,2962.5,29.99,Tuesday,10,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2517.7,2830.7,2763.5,3051.6857142857143,2994.414285714286,416.4600998438088,39.45,36.44285714285714
2026-02-11,Tomato,Gaya,2646.5,34.72,Wednesday,11,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,2,1,2962.5,2812.0,2555.5,3070.5142857142855,3008.628571428572,407.69103672828226,29.99,35.34285714285714
2026-02-12,Tomato,Gaya,2833.4,39.42,Thursday,12,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,3,1,2646.5,2757.1,2797.3,3046.871428571428,3015.128571428572,429.4021957492721,34.72,34.75142857142857
2026-02-13,Tomato,Gaya,3730.7,35.66,Friday,13,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,4,1,2833.4,3507.7,3322.0,3057.7714285714287,3017.7071428571426,421.72036040599545,39.42,35.49142857142857
2026-02-14,Tomato,Gaya,3713.4,31.88,Saturday,14,2,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,5,1,3730.7,3528.9,3061.2,3089.628571428572,3046.9,467.32953653101737,35.66,35.68
2026-02-15,Tomato,Gaya,3391.9,33.61,Sunday,15,2,2026,Rabi,1,0,True,KisanFlow Realistic Ag-Demand Simulator v1,6,1,3713.4,3407.7,3488.6,3115.985714285714,3093.4857142857145,500.27490585535145,31.88,35.38142857142857
2026-02-16,Tomato,Gaya,2969.7,31.08,Monday,16,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,0,1,3391.9,2517.7,2571.9,3113.7285714285713,3086.578571428571,498.7727763029592,33.61,34.96142857142858
2026-02-17,Tomato,Gaya,3130.8,32.37,Tuesday,17,2,2026,Rabi,0,0,True,KisanFlow Realistic Ag-Demand Simulator v1,1,1,2969.7,2962.5,2830.7,3178.3,3114.9928571428572,433.77290141271885,31.08,33.76571428571428
