date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg,day_of_week,day_of_month,month,week_of_year,is_weekend,season,season_code,is_festival_season,distance_to_ranchi_km,statewide_avg_modal,price_lag_1,price_lag_2,price_lag_3,price_lag_7,price_lag_14,price_lag_21,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_rolling_std_30,price_change_1d,price_change_7d,price_change_14d,neighbor_market_price,neighbor_market_price_change,market_arrivals_lag_1,arrivals_rolling_mean_7,rainfall_rolling_sum_7,temperature_lag_1,predicted_demand_lag_1,commodity_code,region_code
2025-01-08,Tomato,Dhanbad,13.1,17.25,15.03,114.2,HIGH,0.0,21.6,44.8,105693.0,2,8,1,2,0,Rabi,1,0,159.72,17.324285714285715,18.23,20.9,18.41,17.07,20.43,26.43,26.19,19.179999999999996,18.822857142857142,20.935000000000002,22.343,1.5583935562592608,2.694723476608217,3.0849949980396514,-2.669999999999998,1.1600000000000001,-2.1999999999999993,18.321428571428573,0.3171428571428585,115.8,133.82857142857142,4.2000000000000135,16.8,98474.0,3,2
2025-01-09,Tomato,Dhanbad,16.97,23.14,19.84,153.7,HIGH,0.03,14.7,42.6,158238.0,3,9,1,2,0,Rabi,1,0,159.72,19.494285714285716,15.03,18.23,20.9,19.62,26.03,23.66,22.03,18.053333333333327,18.53142857142857,20.549285714285713,21.971,2.0530581138992474,3.12472882339877,3.2722852396534425,-3.200000000000001,-4.590000000000002,-11.000000000000002,17.324285714285715,-0.9971428571428582,114.2,133.77142857142857,4.2000000000000135,21.6,105693.0,3,2
2025-01-10,Tomato,Dhanbad,16.12,20.81,18.3,112.5,HIGH,0.0,15.9,44.4,128828.0,4,10,1,2,0,Rabi,1,0,159.72,19.392857142857142,19.84,15.03,18.23,20.5,22.29,19.19,25.04,17.699999999999996,18.562857142857144,20.107142857142858,21.898,2.0740758125464915,2.698419561867084,3.2952708014928036,4.8100000000000005,-0.6600000000000001,-2.4499999999999993,19.494285714285716,2.1700000000000017,153.7,135.62857142857143,4.230000000000013,14.7,158238.0,3,2
2025-01-11,Tomato,Dhanbad,20.76,27.75,24.01,130.3,HIGH,0.0,19.1,41.6,139899.0,5,11,1,2,1,Rabi,1,0,159.72,18.294285714285714,18.3,19.84,15.03,17.03,22.68,22.55,28.05,17.72333333333333,18.248571428571427,19.822142857142858,21.673333333333336,1.8901448672119125,2.6605788224235094,3.3034186402335197,-1.5399999999999991,1.2699999999999996,-4.379999999999999,19.392857142857142,-0.10142857142857409,112.5,131.58571428571426,4.230000000000013,15.9,128828.0,3,2
2025-01-12,Tomato,Dhanbad,21.09,25.8,23.28,158.5,HIGH,0.28,17.3,39.0,141265.0,6,12,1,2,1,Rabi,1,0,159.72,17.90285714285714,24.01,18.3,19.84,18.41,23.16,19.58,25.4,20.71666666666666,19.245714285714286,19.917142857142856,21.538666666666668,2.7744360216258612,2.791019743532821,3.1112628917543734,5.710000000000001,5.600000000000001,0.8500000000000014,18.294285714285714,-1.0985714285714288,130.3,127.8,4.230000000000013,19.1,139899.0,3,2
2025-01-13,Tomato,Dhanbad,18.0,23.64,20.62,122.2,HIGH,0.0,14.4,43.1,113440.0,0,13,1,3,0,Rabi,1,0,159.72,17.375714285714288,23.28,24.01,18.3,20.9,22.78,26.64,25.35,21.86333333333333,19.94142857142857,19.925714285714285,21.468,3.1191314419852265,2.8019079057111633,3.043881822890423,-0.7300000000000004,2.3800000000000026,0.5,17.90285714285714,-0.39142857142857324,158.5,133.18571428571428,4.510000000000013,17.3,141265.0,3,2
2025-01-14,Tomato,Dhanbad,17.62,21.83,19.58,135.4,HIGH,0.0,17.6,44.6,129100.0,1,14,1,3,0,Rabi,1,0,159.72,19.431428571428572,20.62,23.28,24.01,18.23,23.96,19.75,23.27,22.636666666666667,19.90142857142857,19.771428571428572,21.310333333333336,3.1065598796279743,2.6898780559800013,2.957134544223894,-2.66,2.3900000000000006,-3.34,17.375714285714288,-0.5271428571428523,122.2,129.6,2.820000000000013,14.4,113440.0,3,2
2025-01-15,Tomato,Dhanbad,13.06,16.8,14.8,131.8,HIGH,0.0,17.0,42.5,133870.0,2,15,1,3,0,Rabi,1,0,159.72,17.517142857142858,19.58,20.62,23.28,15.03,17.07,20.43,19.0,21.159999999999997,20.094285714285714,19.458571428571428,21.187333333333335,3.0263721799257364,2.4048504100056345,2.9495445976170465,-1.0400000000000027,4.549999999999999,2.509999999999998,19.431428571428572,2.0557142857142843,135.4,132.4,0.3100000000000134,17.6,129100.0,3,2
2025-01-16,Tomato,Dhanbad,19.58,24.4,21.82,134.1,HIGH,0.0,17.3,51.2,120779.0,3,16,1,3,0,Rabi,1,0,159.72,19.14428571428571,14.8,19.58,20.62,19.84,19.62,26.03,25.07,18.33333333333333,20.06142857142857,19.29642857142857,21.04733333333333,3.0910754793514017,2.6430157808044163,3.1498231294987025,-4.779999999999998,-5.039999999999999,-4.82,17.517142857142858,-1.9142857142857146,131.8,134.91428571428574,0.3100000000000134,17.0,133870.0,3,2
2025-01-17,Tomato,Dhanbad,16.57,22.1,19.14,140.8,HIGH,0.0,14.0,42.8,131628.0,4,17,1,3,0,Rabi,1,0,159.72,15.598571428571429,21.82,14.8,19.58,18.3,20.5,22.29,26.43,18.733333333333327,20.344285714285714,19.45357142857143,20.939000000000004,3.1573187841524297,2.727776234739932,3.061345602272027,7.02,3.5199999999999996,1.3200000000000003,19.14428571428571,1.6271428571428537,134.1,132.1142857142857,0.28000000000001335,17.3,120779.0,3,2
2025-01-18,Tomato,Dhanbad,20.21,25.93,22.87,115.6,HIGH,0.0,17.5,44.7,130036.0,5,18,1,3,1,Rabi,1,0,159.72,18.53,19.14,21.82,14.8,24.01,17.03,22.68,23.66,18.586666666666662,20.464285714285715,19.356428571428573,20.696,3.0817303426422265,2.7118134924034107,2.895282250548877,-2.6799999999999997,-4.870000000000001,2.1099999999999994,15.598571428571429,-3.5457142857142827,140.8,136.15714285714287,0.28000000000001335,14.0,131628.0,3,2
2025-01-19,Tomato,Dhanbad,15.0,21.1,17.84,167.7,HIGH,0.0,16.8,46.8,169996.0,6,19,1,3,1,Rabi,1,0,159.72,16.72,22.87,19.14,21.82,23.28,18.41,23.16,19.19,21.27666666666666,20.301428571428573,19.773571428571426,20.669666666666668,2.887100209387872,2.774858574754559,2.870884140317226,3.7300000000000004,-0.41000000000000014,4.460000000000001,18.53,2.9314285714285724,115.6,134.05714285714288,0.28000000000001335,17.5,130036.0,3,2
2025-01-20,Tomato,Dhanbad,17.61,22.57,19.92,144.0,HIGH,0.0,19.8,45.9,162863.0,0,20,1,4,0,Rabi,1,0,159.72,17.652857142857144,17.84,22.87,19.14,20.62,20.9,22.78,22.55,19.949999999999996,19.524285714285718,19.732857142857146,20.624666666666666,2.6761655226763903,2.8004681712207993,2.9052517646652407,-5.030000000000001,-2.780000000000001,-3.0599999999999987,16.72,-1.8100000000000023,167.7,135.37142857142857,0.0,16.8,169996.0,3,2
2025-01-21,Tomato,Dhanbad,14.6,20.02,17.12,130.9,HIGH,0.0,17.7,45.1,117383.0,1,21,1,4,0,Rabi,1,0,159.72,16.52285714285714,19.92,17.84,22.87,19.58,18.23,23.96,19.58,20.209999999999997,19.424285714285713,19.662857142857142,20.537,2.6412488027626497,2.7812322354042163,2.884759178378659,2.080000000000002,0.3400000000000034,1.6900000000000013,17.652857142857144,0.932857142857145,144.0,138.4857142857143,0.0,19.8,162863.0,3,2
2025-01-22,Tomato,Dhanbad,18.32,22.74,20.38,133.8,HIGH,0.0,14.8,37.2,130235.0,2,22,1,4,0,Rabi,1,0,159.72,16.521428571428572,17.12,19.92,17.84,14.8,15.03,17.07,26.64,18.293333333333333,19.072857142857146,19.583571428571425,20.455000000000002,2.7772331212060166,2.84041331538151,2.947187730233673,-2.8000000000000007,2.3200000000000003,2.0900000000000016,16.52285714285714,-1.1300000000000026,130.9,137.84285714285713,0.0,17.7,117383.0,3,2
2025-01-23,Tomato,Dhanbad,15.68,20.15,17.76,141.7,HIGH,0.0,18.0,31.7,145661.0,3,23,1,4,0,Rabi,1,0,159.72,17.25714285714286,20.38,17.12,19.92,21.82,19.84,19.62,19.75,19.139999999999997,19.87,19.965714285714284,20.246333333333332,2.052697412349552,2.5227906229949673,2.705911132589129,3.259999999999998,-1.4400000000000013,0.5399999999999991,16.521428571428572,-0.0014285714285691142,133.8,138.12857142857143,0.0,14.8,130235.0,3,2
2025-01-24,Tomato,Dhanbad,16.48,21.36,18.75,142.7,HIGH,0.0,19.1,51.1,134315.0,4,24,1,4,0,Rabi,1,0,159.72,17.79,17.76,20.38,17.12,19.14,18.3,20.5,20.43,18.419999999999998,19.29,19.817142857142862,20.180000000000003,1.9822630165209056,2.591086581017405,2.742640308547127,-2.6199999999999974,-1.379999999999999,-0.5399999999999991,17.25714285714286,0.7357142857142875,141.7,139.21428571428572,0.0,18.0,145661.0,3,2
2025-01-25,Tomato,Dhanbad,17.43,23.22,20.12,146.9,HIGH,0.0,17.9,42.3,133140.0,5,25,1,4,1,Rabi,1,0,159.72,16.64428571428571,18.75,17.76,20.38,22.87,24.01,17.03,26.03,18.963333333333328,19.234285714285715,19.849285714285717,20.124000000000002,1.9926352496368054,2.5735502693768755,2.7544854954829763,0.9899999999999984,-4.120000000000001,-5.260000000000002,17.79,0.5328571428571394,142.7,139.4857142857143,0.0,19.1,134315.0,3,2
2025-01-26,Tomato,Dhanbad,16.42,22.98,19.47,164.7,HIGH,0.0,19.7,39.4,140128.0,6,26,1,4,1,Rabi,1,0,159.72,16.83142857142857,20.12,18.75,17.76,17.84,23.28,18.41,22.29,18.87666666666666,18.84142857142857,19.571428571428573,19.927000000000003,1.3108067308776647,2.2834180086433107,2.51878069845214,1.370000000000001,2.280000000000001,-3.16,16.64428571428571,-1.1457142857142877,146.9,143.95714285714286,0.0,17.9,133140.0,3,2
2025-01-27,Tomato,Dhanbad,12.84,15.76,14.2,139.6,HIGH,0.1,19.1,39.5,131010.0,0,27,1,5,0,Rabi,1,0,159.72,14.569999999999999,19.47,20.12,18.75,19.92,20.62,20.9,22.68,19.446666666666662,19.07428571428571,19.299285714285713,19.833000000000002,1.2464597485525977,2.019175247797339,2.4798736758702766,-0.6500000000000021,-0.45000000000000284,-1.1500000000000021,16.83142857142857,0.1871428571428595,164.7,143.52857142857144,0.0,19.7,140128.0,3,2
2025-01-28,Tomato,Dhanbad,17.11,24.1,20.36,158.3,HIGH,0.0,18.5,46.7,168553.0,1,28,1,5,0,Rabi,1,0,159.72,18.062857142857144,14.2,19.47,20.12,17.12,19.58,18.23,23.16,17.929999999999996,18.25714285714286,18.840714285714284,19.550333333333334,2.148307196264939,2.390949165517043,2.623315200976932,-5.27,-2.9200000000000017,-5.379999999999999,14.569999999999999,-2.2614285714285725,139.6,142.9,0.10000000000001333,19.1,131010.0,3,2
2025-01-29,Tomato,Dhanbad,13.21,15.79,14.41,155.0,HIGH,0.0,14.4,47.3,167369.0,2,29,1,5,0,Rabi,1,0,159.72,15.077142857142858,20.36,14.2,19.47,20.38,14.8,15.03,22.78,18.009999999999994,18.72,18.896428571428572,19.457,2.2106032359214924,2.4184311734382846,2.5389125421231427,6.16,-0.019999999999999574,5.559999999999999,18.062857142857144,3.4928571428571455,158.3,146.81428571428572,0.10000000000001333,18.5,168553.0,3,2
2025-01-30,Tomato,Dhanbad,17.78,23.78,20.57,144.6,HIGH,0.0,17.1,41.5,136734.0,3,30,1,5,0,Rabi,1,0,159.72,17.17142857142857,14.41,20.36,14.2,17.76,21.82,19.84,23.96,16.323333333333327,17.86714285714286,18.868571428571425,19.178,2.5835873915011534,2.4709227710833206,2.619758346317825,-5.949999999999999,-3.3500000000000014,-7.41,15.077142857142858,-2.9857142857142858,155.0,149.84285714285713,0.10000000000001333,14.4,167369.0,3,2
2025-01-31,Tomato,Dhanbad,20.41,27.05,23.5,158.7,HIGH,0.51,18.1,46.1,155928.0,4,31,1,5,0,Rabi,1,0,159.72,17.174285714285713,20.57,14.41,20.36,18.75,19.14,18.3,17.07,18.446666666666662,18.268571428571427,18.779285714285717,19.065,2.7753524014764084,2.376864334776555,2.475521192074963,6.16,1.8200000000000003,1.4299999999999997,17.17142857142857,2.0942857142857125,144.6,150.25714285714284,0.10000000000001333,17.1,136734.0,3,2
2025-02-01,Tomato,Dhanbad,18.2,24.17,20.98,194.0,HIGH,0.95,20.1,38.1,221424.0,5,1,2,5,1,Rabi,1,0,159.72,17.407142857142855,23.5,20.57,14.41,20.12,22.87,24.01,19.62,19.49333333333333,18.947142857142858,19.090714285714288,19.279333333333334,3.4187800664647976,2.6924465976723533,2.573264307334317,2.9299999999999997,3.379999999999999,0.629999999999999,17.174285714285713,0.002857142857141781,158.7,152.54285714285714,0.6100000000000133,18.1,155928.0,3,2
2025-02-02,Tomato,Dhanbad,12.35,16.58,14.32,139.6,HIGH,0.0,18.0,42.8,150040.0,6,2,2,5,1,Rabi,1,0,159.72,14.655714285714286,20.98,23.5,20.57,19.47,17.84,23.28,20.5,21.683333333333326,19.07,18.955714285714286,19.324666666666666,3.4828053826381447,2.5309126182698245,2.591388568440122,-2.5199999999999996,1.5100000000000016,3.1400000000000006,17.407142857142855,0.2328571428571422,194.0,159.27142857142857,1.5600000000000134,20.1,221424.0,3,2
2025-02-03,Tomato,Dhanbad,12.51,16.5,14.37,178.1,HIGH,0.0,18.2,44.8,190223.0,0,3,2,6,0,Rabi,1,0,159.72,12.742857142857144,14.32,20.98,23.5,14.2,19.92,20.62,17.03,19.599999999999994,18.334285714285716,18.704285714285714,19.118666666666666,3.902844506010347,2.8097596784330463,2.7363186108763613,-6.66,0.120000000000001,-5.600000000000001,14.655714285714286,-2.751428571428569,139.6,155.68571428571428,1.5600000000000134,18.0,150040.0,3,2
2025-02-04,Tomato,Dhanbad,17.37,24.25,20.57,188.0,HIGH,0.0,17.4,41.6,184677.0,1,4,2,6,0,Rabi,1,0,159.72,15.6,14.37,14.32,20.98,20.36,17.12,19.58,18.41,16.55666666666666,18.358571428571427,18.30785714285714,19.029999999999998,3.873247683669033,3.0094675700103095,2.8471837264939968,0.049999999999998934,-5.99,-2.7500000000000018,12.742857142857144,-1.912857142857142,178.1,161.18571428571428,1.4600000000000133,18.2,190223.0,3,2
2025-02-05,Tomato,Dhanbad,12.63,16.07,14.23,176.5,HIGH,0.0,18.4,43.9,169279.0,2,5,2,6,0,Rabi,1,0,159.72,14.430000000000001,20.57,14.37,14.32,14.41,20.38,14.8,20.9,16.419999999999998,18.388571428571428,18.554285714285715,19.102,3.8921006691820716,3.0457504172854217,2.858254109018754,6.200000000000001,6.16,0.19000000000000128,15.6,2.857142857142856,188.0,165.42857142857142,1.4600000000000133,17.4,184677.0,3,2
2025-02-06,Tomato,Dhanbad,13.84,17.62,15.6,173.2,HIGH,0.92,16.2,46.0,172656.0,3,6,2,6,0,Rabi,1,0,159.72,15.395714285714286,14.23,20.57,14.37,20.57,17.76,21.82,18.23,16.389999999999997,18.36285714285714,18.115,18.87966666666667,3.9232372444437242,3.2016864546430597,2.97077429049329,-6.34,-6.34,-3.530000000000001,14.430000000000001,-1.1699999999999982,176.5,168.5,1.4600000000000133,18.4,169279.0,3,2
2025-02-07,Tomato,Dhanbad,16.89,23.64,20.03,147.6,HIGH,0.0,19.0,46.5,133988.0,4,7,2,6,0,Rabi,1,0,159.72,15.734285714285715,15.6,14.23,20.57,23.5,18.75,19.14,15.03,16.799999999999997,17.652857142857144,17.960714285714285,18.791999999999998,3.906915724224211,3.2713945844962216,3.028844550376143,1.3699999999999992,-7.9,-3.1500000000000004,15.395714285714286,0.9657142857142844,173.2,172.58571428571426,2.380000000000013,16.2,172656.0,3,2
2025-02-08,Tomato,Dhanbad,14.63,19.83,17.05,171.4,HIGH,0.9,18.4,41.6,154251.0,5,8,2,6,1,Rabi,1,0,159.72,14.842857142857143,20.03,15.6,14.23,20.98,20.12,22.87,19.84,16.619999999999997,17.157142857142855,18.052142857142858,18.95866666666667,3.197017955771242,3.3127752218235926,2.9512694326960833,4.4300000000000015,-0.9499999999999993,-0.08999999999999986,15.734285714285715,0.33857142857142897,147.6,171.0,1.8700000000000134,19.0,133988.0,3,2
2025-02-09,Tomato,Dhanbad,19.78,27.48,23.36,164.0,HIGH,0.0,16.3,37.3,177186.0,6,9,2,6,1,Rabi,1,0,159.72,17.77857142857143,17.05,20.03,15.6,14.32,19.47,17.84,18.3,17.56,16.595714285714287,17.832857142857144,18.865666666666666,2.7238566845733945,3.266653023818209,2.9664592656416304,-2.9800000000000004,2.7300000000000004,-2.419999999999998,14.842857142857143,-0.8914285714285715,171.4,167.77142857142857,1.8200000000000134,18.4,154251.0,3,2
2025-02-10,Tomato,Dhanbad,14.34,18.21,16.14,160.9,HIGH,0.26,19.1,38.0,148924.0,0,10,2,7,0,Rabi,1,0,159.72,14.164285714285713,23.36,17.05,20.03,14.37,14.2,19.92,24.01,20.146666666666665,17.887142857142855,18.110714285714288,19.034333333333333,3.49806000656417,3.5681442370932794,3.0750505275726585,6.309999999999999,8.99,9.16,17.77857142857143,2.935714285714285,164.0,171.2571428571429,1.8200000000000134,16.3,177186.0,3,2
2025-02-11,Tomato,Dhanbad,10.39,13.62,11.89,170.4,HIGH,4.8,18.8,44.4,179254.0,1,11,2,7,0,Rabi,1,0,159.72,12.987142857142857,16.14,23.36,17.05,20.57,20.36,17.12,23.28,18.849999999999998,18.14,18.249285714285715,18.772,3.2571255220925357,3.43995407904419,2.9698338511517286,-7.219999999999999,-4.43,-4.219999999999999,14.164285714285713,-3.6142857142857157,160.9,168.79999999999998,2.0800000000000134,19.1,148924.0,3,2
2025-02-12,Tomato,Dhanbad,12.82,16.0,14.3,179.3,HIGH,1.43,18.8,46.3,174450.0,2,12,2,7,0,Rabi,1,0,159.72,15.174285714285714,11.89,16.14,23.36,14.23,14.41,20.38,20.62,17.13,16.9,17.644285714285715,18.392333333333333,3.7869864888413036,3.769245413741277,3.098903792091985,-4.25,-2.34,-2.5199999999999996,12.987142857142857,-1.1771428571428562,170.4,166.28571428571428,6.880000000000013,18.8,179254.0,3,2
2025-02-13,Tomato,Dhanbad,15.43,18.93,17.06,169.5,HIGH,0.88,19.3,43.6,192620.0,3,13,2,7,0,Rabi,1,0,159.72,14.264285714285714,14.3,11.89,16.14,15.6,20.57,17.76,19.58,14.11,16.91,17.63642857142857,18.18166666666667,3.7788446206038406,3.7766134751464837,3.1565269908043794,2.41,-1.299999999999999,-6.27,15.174285714285714,2.1871428571428577,179.3,166.68571428571428,8.310000000000013,18.8,174450.0,3,2
2025-02-14,Tomato,Dhanbad,13.21,18.2,15.53,158.8,HIGH,0.5,17.9,43.8,169007.0,4,14,2,7,0,Rabi,1,0,159.72,13.444285714285714,17.06,14.3,11.89,20.03,23.5,18.75,14.8,14.416666666666664,17.11857142857143,17.385714285714286,18.097666666666665,3.7345210695680287,3.6822123665110027,3.1515586547010943,2.759999999999998,-2.9700000000000024,-6.440000000000001,14.264285714285714,-0.9100000000000001,169.5,166.15714285714284,8.270000000000014,19.3,192620.0,3,2
2025-02-15,Tomato,Dhanbad,12.9,16.73,14.68,149.2,HIGH,0.0,16.6,42.8,140570.0,5,15,2,7,1,Rabi,1,0,159.72,16.427142857142858,15.53,17.06,14.3,17.05,20.98,20.12,21.82,15.629999999999997,16.475714285714286,16.81642857142857,18.122,3.531623126093981,3.255585985638949,3.127948980975328,-1.5299999999999994,-1.5200000000000014,-5.450000000000001,13.444285714285714,-0.8200000000000003,158.8,167.75714285714284,8.770000000000014,17.9,169007.0,3,2
2025-02-16,Tomato,Dhanbad,12.73,15.22,13.89,159.6,HIGH,0.0,18.6,53.4,145560.0,6,16,2,7,1,Rabi,1,0,159.72,14.192857142857145,14.68,15.53,17.06,23.36,14.32,19.47,19.14,15.756666666666662,16.13714285714286,16.36642857142857,17.884,3.580655034513992,3.065677506103204,3.108446335500747,-0.8499999999999996,-8.68,0.35999999999999943,16.427142857142858,2.982857142857144,149.2,164.58571428571426,7.8700000000000125,16.6,140570.0,3,2
2025-02-17,Tomato,Dhanbad,16.05,20.91,18.31,155.0,HIGH,0.0,18.6,52.2,138104.0,0,17,2,8,0,Rabi,1,0,159.72,15.844285714285714,13.89,14.68,15.53,16.14,14.37,14.2,22.87,14.699999999999998,14.784285714285716,16.335714285714285,17.709,1.683001853265517,3.089816310909667,3.1822052102273912,-0.7899999999999991,-2.25,-0.47999999999999865,14.192857142857145,-2.234285714285713,159.6,163.95714285714286,7.8700000000000125,18.6,145560.0,3,2
2025-02-18,Tomato,Dhanbad,15.08,18.6,16.72,188.9,HIGH,0.0,16.2,43.3,188590.0,1,18,2,8,0,Rabi,1,0,159.72,16.31,18.31,13.89,14.68,11.89,20.57,20.36,17.84,15.626666666666663,15.094285714285714,16.617142857142856,17.557000000000002,2.1179774718888056,3.0764050662854423,3.0325739039233595,4.419999999999998,6.419999999999998,-2.2600000000000016,15.844285714285714,1.6514285714285695,155.0,163.1142857142857,7.610000000000013,18.6,138104.0,3,2
2025-02-19,Tomato,Dhanbad,11.71,15.99,13.7,143.3,HIGH,0.0,15.4,43.9,155497.0,2,19,2,8,0,Rabi,1,0,159.72,13.252857142857142,16.72,18.31,13.89,14.3,14.23,14.41,19.92,16.30666666666666,15.784285714285716,16.342142857142857,17.51966666666667,1.630836770320222,2.8603689341689873,3.03586206961803,-1.5899999999999999,2.419999999999998,2.4899999999999984,16.31,0.4657142857142844,188.9,165.75714285714284,2.8100000000000134,16.2,188590.0,3,2
2025-02-20,Tomato,Dhanbad,10.5,13.53,11.91,183.8,HIGH,0.0,18.9,44.1,177918.0,3,20,2,8,0,Rabi,1,0,159.72,12.352857142857143,13.7,16.72,18.31,17.06,15.6,20.57,17.12,16.24333333333333,15.698571428571427,16.304285714285715,17.312333333333335,1.7343339602608856,2.893785687364251,3.0783780809370587,-3.0199999999999996,-3.3599999999999994,-1.9000000000000004,13.252857142857142,-3.057142857142857,143.3,160.6142857142857,1.3800000000000132,15.4,155497.0,3,2
2025-02-21,Tomato,Dhanbad,14.5,20.24,17.17,163.0,HIGH,0.73,16.5,51.8,138654.0,4,21,2,8,0,Rabi,1,0,159.72,13.814285714285715,11.91,13.7,16.72,15.53,20.03,23.5,20.38,14.109999999999998,14.962857142857144,16.040714285714284,17.138666666666666,2.1118058171914704,3.1219211646421066,3.232695825290231,-1.7899999999999991,-3.619999999999999,-8.120000000000001,12.352857142857143,-0.8999999999999986,183.8,162.65714285714284,0.5000000000000133,18.9,177918.0,3,2
2025-02-22,Tomato,Dhanbad,14.25,19.63,16.75,193.9,HIGH,0.1,17.9,47.8,201588.0,5,22,2,8,1,Rabi,1,0,159.72,13.732857142857142,17.17,11.91,13.7,14.68,17.05,20.98,17.76,14.259999999999998,15.197142857142856,15.836428571428572,17.03166666666667,2.270240180287187,2.928372105250926,3.174307508877778,5.260000000000002,2.490000000000002,0.120000000000001,13.814285714285715,1.4614285714285717,163.0,163.2571428571429,0.7300000000000133,16.5,138654.0,3,2
2025-02-23,Tomato,Dhanbad,12.45,15.91,14.06,165.5,HIGH,0.53,19.0,57.5,176674.0,6,23,2,8,1,Rabi,1,0,159.72,13.998571428571427,16.75,17.17,11.91,13.89,23.36,14.32,18.75,15.276666666666666,15.492857142857142,15.815,16.998,2.3257881408654573,2.91989396540856,3.1716713748973318,-0.4200000000000017,2.8599999999999994,-6.609999999999999,13.732857142857142,-0.08142857142857274,193.9,169.64285714285714,0.8300000000000133,17.9,201588.0,3,2
2025-02-24,Tomato,Dhanbad,15.79,21.36,18.38,171.6,HIGH,0.0,20.5,47.9,173283.0,0,24,2,9,0,Rabi,1,0,159.72,13.847142857142858,14.06,16.75,17.17,18.31,16.14,14.37,20.12,15.993333333333332,15.517142857142856,15.150714285714285,16.841666666666665,2.307074007523469,1.9769886357621225,3.197815076636876,-2.6899999999999995,-4.249999999999998,-2.08,13.998571428571427,0.2657142857142851,165.5,170.4857142857143,1.3600000000000132,19.0,176674.0,3,2
2025-02-25,Tomato,Dhanbad,15.12,19.89,17.34,139.3,HIGH,0.0,16.9,39.7,124718.0,1,25,2,9,0,Rabi,1,0,159.72,13.741428571428571,18.38,14.06,16.75,16.72,11.89,20.57,19.47,16.396666666666665,15.527142857142858,15.310714285714285,16.783666666666665,2.3213050516588867,2.1465803369209513,3.1517520943700674,4.3199999999999985,1.6600000000000001,6.489999999999998,13.847142857142858,-0.15142857142856947,171.6,172.85714285714286,1.3600000000000132,20.5,173283.0,3,2
2025-02-26,Tomato,Dhanbad,13.89,17.24,15.45,184.3,HIGH,0.0,20.3,39.7,210035.0,2,26,2,9,0,Rabi,1,0,159.72,13.62857142857143,17.34,18.38,14.06,13.7,14.3,14.23,14.2,16.59333333333333,15.615714285714287,15.7,16.712666666666667,2.3853501290366497,1.9650132119340749,3.112901887454506,-1.0399999999999991,3.6400000000000006,3.039999999999999,13.741428571428571,-0.10571428571428676,139.3,165.77142857142857,1.3600000000000132,16.9,124718.0,3,2
2025-02-27,Tomato,Dhanbad,14.38,18.49,16.29,191.2,HIGH,0.0,18.7,47.9,209117.0,3,27,2,9,0,Rabi,1,0,159.72,14.095714285714285,15.45,17.34,18.38,11.91,17.06,15.6,20.36,17.05666666666666,15.865714285714287,15.782142857142857,16.75433333333333,2.2382795263539275,1.9256294817792579,3.086362308422143,-1.8900000000000006,3.539999999999999,-1.6099999999999994,13.62857142857143,-0.11285714285714121,184.3,171.62857142857143,1.3600000000000132,20.3,210035.0,3,2
2025-02-28,Tomato,Dhanbad,11.11,14.57,12.72,186.3,HIGH,0.61,19.6,45.0,178636.0,4,28,2,9,0,Rabi,1,0,159.72,11.611428571428572,16.29,15.45,17.34,17.17,15.53,20.03,14.41,16.36,16.49142857142857,15.727142857142857,16.618666666666666,1.4054113107488775,1.8971088471725934,3.010933791840806,0.8399999999999999,-0.8800000000000026,0.7599999999999998,14.095714285714285,0.4671428571428553,191.2,172.68571428571428,1.3600000000000132,18.7,209117.0,3,2
2025-03-01,Tomato,Dhanbad,9.94,13.21,11.46,180.8,HIGH,0.0,20.9,36.0,174259.0,5,1,3,9,1,Rabi,1,0,159.72,13.661428571428571,12.72,16.29,15.45,16.75,14.68,17.05,20.57,14.819999999999999,15.855714285714285,15.526428571428571,16.56233333333333,1.9487334103878422,2.061129664650924,3.0689329644402723,-3.5699999999999985,-4.029999999999999,-1.959999999999999,11.611428571428572,-2.484285714285713,186.3,176.0142857142857,1.2400000000000133,19.6,178636.0,3,2
2025-03-02,Tomato,Dhanbad,15.8,18.86,17.22,144.9,HIGH,0.0,21.8,38.8,153678.0,6,2,3,9,1,Rabi,1,0,159.72,13.665714285714285,11.46,12.72,16.29,14.06,13.89,23.36,23.5,13.49,15.1,15.296428571428573,16.258666666666667,2.49366530766793,2.3255457825662575,3.109153042819927,-1.2599999999999998,-2.5999999999999996,-2.4299999999999997,13.661428571428571,2.049999999999999,180.8,174.14285714285714,1.1400000000000132,20.9,174259.0,3,2
2025-03-03,Tomato,Dhanbad,16.86,20.28,18.45,131.3,HIGH,1.44,20.4,39.2,140955.0,0,3,3,10,0,Rabi,1,0,159.72,13.437142857142858,17.22,11.46,12.72,18.38,18.31,16.14,20.98,13.799999999999999,15.551428571428572,15.534285714285716,16.049333333333333,2.5591823471011614,2.3408766086023913,2.800928335432401,5.759999999999998,-1.1600000000000001,-1.0899999999999999,13.665714285714285,0.004285714285714448,144.9,171.2,0.6100000000000133,21.8,153678.0,3,2
